141.158;1390.000
141.547;1390.200
141.936;1391.800
142.324;1389.200
142.713;1390.800
143.102;1389.200
143.490;1390.400
143.879;1390.200
144.267;1390.600
144.656;1390.600
145.044;1390.000
145.433;1389.400
145.821;1388.800
146.210;1390.200
146.598;1392.800
146.987;1391.600
147.375;1389.400
147.763;1389.000
148.152;1390.800
148.540;1390.600
148.928;1389.400
149.317;1390.600
149.705;1391.800
150.093;1393.600
150.482;1394.600
150.870;1392.800
151.258;1395.800
151.646;1393.600
152.034;1396.000
152.422;1399.600
152.811;1399.000
153.199;1400.000
153.587;1401.600
153.975;1399.800
154.363;1405.000
154.751;1406.200
155.139;1409.600
155.527;1409.000
155.915;1411.200
156.303;1414.600
156.691;1414.800
157.079;1419.400
157.467;1418.400
157.855;1423.000
158.242;1421.200
158.630;1426.200
159.018;1430.200
159.406;1429.200
159.794;1433.200
160.181;1433.600
160.569;1432.800
160.957;1436.000
161.345;1429.000
161.732;1430.400
162.120;1436.200
162.508;1436.800
162.895;1435.600
163.283;1437.000
163.670;1432.400
164.058;1437.000
164.446;1436.600
164.833;1435.600
165.221;1439.000
165.608;1441.000
165.996;1435.600
166.383;1441.000
166.771;1439.800
167.158;1436.600
167.545;1440.000
167.933;1439.600
168.320;1439.800
168.707;1441.600
169.095;1437.800
169.482;1440.600
169.869;1439.200
170.257;1441.600
170.644;1439.000
171.031;1440.000
171.418;1438.600
171.806;1435.400
172.193;1439.800
172.580;1441.000
172.967;1449.000
173.354;1445.600
173.741;1442.400
174.128;1443.800
174.515;1440.200
174.902;1442.400
175.289;1443.200
175.676;1439.800
176.063;1441.400
176.450;1439.800
176.837;1441.200
177.224;1445.200
177.611;1442.000
177.998;1441.600
178.385;1442.600
178.772;1445.800
179.158;1444.800
179.545;1439.400
179.932;1438.800
180.319;1443.800
180.706;1439.600
181.092;1443.800
181.479;1440.800
181.866;1440.800
182.252;1442.000
182.639;1441.200
183.026;1445.000
183.412;1441.400
183.799;1443.400
184.185;1443.800
184.572;1442.000
184.959;1445.000
185.345;1441.800
185.732;1444.400
186.118;1441.600
186.505;1440.800
186.891;1441.200
187.277;1444.800
187.664;1441.400
188.050;1442.000
188.437;1441.400
188.823;1439.800
189.209;1444.800
189.596;1443.200
189.982;1446.200
190.368;1440.600
190.754;1441.200
191.141;1448.400
191.527;1444.600
191.913;1442.800
192.299;1448.600
192.685;1445.200
193.071;1442.400
193.458;1444.200
193.844;1446.000
194.230;1444.400
194.616;1449.200
195.002;1440.200
195.388;1445.000
195.774;1443.200
196.160;1440.600
196.546;1444.200
196.932;1445.400
197.318;1444.800
197.704;1444.800
198.089;1442.600
198.475;1444.600
198.861;1442.600
199.247;1447.000
199.633;1450.400
200.019;1445.800
200.404;1442.600
200.790;1446.600
201.176;1440.800
201.562;1442.200
201.947;1442.800
202.333;1447.600
202.719;1443.200
203.104;1446.400
203.490;1442.400
203.875;1445.000
204.261;1446.200
204.647;1448.200
205.032;1444.200
205.418;1446.200
205.803;1446.200
206.189;1448.400
206.574;1445.000
206.960;1444.400
207.345;1451.800
207.730;1443.600
208.116;1446.400
208.501;1448.200
208.887;1446.600
209.272;1449.000
209.657;1447.000
210.042;1448.800
210.428;1449.200
210.813;1449.400
211.198;1447.600
211.583;1446.600
211.969;1454.600
212.354;1451.600
212.739;1446.400
213.124;1447.000
213.509;1445.200
213.894;1446.800
214.279;1446.800
214.664;1446.800
215.050;1448.800
215.435;1452.800
215.820;1449.000
216.205;1450.200
216.590;1451.800
216.974;1444.200
217.359;1450.400
217.744;1448.600
218.129;1446.000
218.514;1450.400
218.899;1449.200
219.284;1448.400
219.669;1452.000
220.053;1454.400
220.438;1451.600
220.823;1455.000
221.208;1454.400
221.592;1453.600
221.977;1453.400
222.362;1457.200
222.746;1453.000
223.131;1451.800
223.516;1457.000
223.900;1455.400
224.285;1451.400
224.669;1456.200
225.054;1461.400
225.439;1459.600
225.823;1458.800
226.208;1462.600
226.592;1464.200
226.976;1462.800
227.361;1462.000
227.745;1462.000
228.130;1462.800
228.514;1463.800
228.898;1459.600
229.283;1461.800
229.667;1464.800
230.051;1461.800
230.436;1468.400
230.820;1462.600
231.204;1462.600
231.588;1462.800
231.973;1460.000
232.357;1462.000
232.741;1462.200
233.125;1463.400
233.509;1464.400
233.893;1464.600
234.277;1463.800
234.662;1467.600
235.046;1469.400
235.430;1466.400
235.814;1468.000
236.198;1460.200
236.582;1467.800
236.966;1460.800
237.350;1464.200
237.733;1467.400
238.117;1465.600
238.501;1468.200
238.885;1469.200
239.269;1471.400
239.653;1472.400
240.037;1460.800
240.420;1464.600
240.804;1464.000
241.188;1465.600
241.572;1467.600
241.955;1469.200
242.339;1468.800
242.723;1470.800
243.106;1466.400
243.490;1467.200
243.874;1471.800
244.257;1467.600
244.641;1467.800
245.024;1470.400
245.408;1468.600
245.791;1464.600
246.175;1464.800
246.558;1465.000
246.942;1470.000
247.325;1466.000
247.709;1468.800
248.092;1466.600
248.475;1474.800
248.859;1468.000
249.242;1465.200
249.626;1467.000
250.009;1471.000
250.392;1466.200
250.775;1466.800
251.159;1468.200
251.542;1469.600
251.925;1467.800
252.308;1466.800
252.691;1470.200
253.075;1468.400
253.458;1471.800
253.841;1469.400
254.224;1469.400
254.607;1467.200
254.990;1469.200
255.373;1467.200
255.756;1468.200
256.139;1466.200
256.522;1471.200
256.905;1472.200
257.288;1469.200
257.671;1468.600
258.054;1469.400
258.437;1467.000
258.820;1472.000
259.203;1468.400
259.585;1468.400
259.968;1471.800
260.351;1465.000
260.734;1466.000
261.117;1468.200
261.499;1475.000
261.882;1471.600
262.265;1469.800
262.647;1468.400
263.030;1474.400
263.413;1474.400
263.795;1468.000
264.178;1470.600
264.561;1467.800
264.943;1469.000
265.326;1467.200
265.708;1466.600
266.091;1471.600
266.473;1471.200
266.856;1474.200
267.238;1474.600
267.621;1473.000
268.003;1470.000
268.385;1467.800
268.768;1473.000
269.150;1472.000
269.533;1466.600
269.915;1477.400
270.297;1475.000
270.679;1475.200
271.062;1472.600
271.444;1474.600
271.826;1472.000
272.208;1476.200
272.591;1473.400
272.973;1471.200
273.355;1470.800
273.737;1465.400
274.119;1471.400
274.501;1473.600
274.883;1476.400
275.265;1477.800
275.647;1477.800
276.029;1476.800
276.411;1477.600
276.793;1473.200
277.175;1477.400
277.557;1475.600
277.939;1470.000
278.321;1472.600
278.703;1475.600
279.085;1475.200
279.467;1476.800
279.849;1470.400
280.230;1476.800
280.612;1476.600
280.994;1480.400
281.376;1480.000
281.757;1479.000
282.139;1477.200
282.521;1477.600
282.903;1481.400
283.284;1476.200
283.666;1475.000
284.047;1477.800
284.429;1480.000
284.811;1480.000
285.192;1480.800
285.574;1479.000
285.955;1479.000
286.337;1479.400
286.718;1480.800
287.100;1475.600
287.481;1477.600
287.863;1478.400
288.244;1470.800
288.625;1479.000
289.007;1477.000
289.388;1479.600
289.770;1477.400
290.151;1476.000
290.532;1481.600
290.913;1477.800
291.295;1484.200
291.676;1480.400
292.057;1482.600
292.438;1478.400
292.820;1480.200
293.201;1481.200
293.582;1484.000
293.963;1477.200
294.344;1483.800
294.725;1479.000
295.106;1483.600
295.487;1475.600
295.868;1484.400
296.249;1486.000
296.630;1486.200
297.011;1480.200
297.392;1483.000
297.773;1486.200
298.154;1485.000
298.535;1489.200
298.916;1488.600
299.297;1491.000
299.678;1488.200
300.059;1492.400
300.439;1490.400
300.820;1492.000
301.201;1495.400
301.582;1504.000
301.962;1497.400
302.343;1494.400
302.724;1497.600
303.104;1493.000
303.485;1495.800
303.866;1493.200
304.246;1492.600
304.627;1494.600
305.008;1489.000
305.388;1494.200
305.769;1491.000
306.149;1487.800
306.530;1485.800
306.910;1488.000
307.291;1488.000
307.671;1485.200
308.052;1485.400
308.432;1486.200
308.812;1483.000
309.193;1480.400
309.573;1488.400
309.953;1477.400
310.334;1480.400
310.714;1482.600
311.094;1485.600
311.475;1481.200
311.855;1485.600
312.235;1482.600
312.615;1477.200
312.995;1475.800
313.376;1482.200
313.756;1482.200
314.136;1482.000
314.516;1480.400
314.896;1477.800
315.276;1477.600
315.656;1474.800
316.036;1475.800
316.416;1479.000
316.796;1476.400
317.176;1477.600
317.556;1480.800
317.936;1480.000
318.316;1481.000
318.696;1477.200
319.076;1480.200
319.456;1477.600
319.835;1476.000
320.215;1479.000
320.595;1473.000
320.975;1473.400
321.355;1477.000
321.734;1471.800
322.114;1476.800
322.494;1474.600
322.874;1473.000
323.253;1479.600
323.633;1477.200
324.013;1475.200
324.392;1472.600
324.772;1474.000
325.151;1477.600
325.531;1471.600
325.910;1471.400
326.290;1470.000
326.669;1473.800
327.049;1474.200
327.428;1473.600
327.808;1472.400
328.187;1474.800
328.567;1472.400
328.946;1472.400
329.325;1475.400
329.705;1472.000
330.084;1470.000
330.463;1474.200
330.843;1471.800
331.222;1474.200
331.601;1469.400
331.981;1474.400
332.360;1471.200
332.739;1472.600
333.118;1471.000
333.497;1472.400
333.877;1469.800
334.256;1470.600
334.635;1469.400
335.014;1471.600
335.393;1473.800
335.772;1473.800
336.151;1472.600
336.530;1465.000
336.909;1471.000
337.288;1468.200
337.667;1470.200
338.046;1471.000
338.425;1471.600
338.804;1471.200
339.183;1470.600
339.561;1467.000
339.940;1472.400
340.319;1468.000
340.698;1471.800
341.077;1468.200
341.456;1474.000
341.834;1468.800
342.213;1470.600
342.592;1471.800
342.970;1471.800
343.349;1469.000
343.728;1467.800
344.106;1471.400
344.485;1467.200
344.864;1466.000
345.242;1471.200
345.621;1468.600
345.999;1468.000
346.378;1473.800
346.756;1462.600
347.135;1469.200
347.513;1469.200
347.892;1470.200
348.270;1466.000
348.649;1468.600
349.027;1469.600
349.405;1470.200
349.784;1471.000
350.162;1468.600
350.540;1475.400
350.919;1467.000
351.297;1472.200
351.675;1464.400
352.053;1467.400
352.432;1461.000
352.810;1468.000
353.188;1467.000
353.566;1469.000
353.944;1463.800
354.323;1463.600
354.701;1461.200
355.079;1464.200
355.457;1467.800
355.835;1468.000
356.213;1474.400
356.591;1468.000
356.969;1468.400
357.347;1469.000
357.725;1465.000
358.103;1467.400
358.481;1464.800
358.859;1466.800
359.237;1468.800
359.614;1467.400
359.992;1468.200
360.370;1469.600
360.748;1466.200
361.126;1468.000
361.503;1462.000
361.881;1465.400
362.259;1464.000
362.637;1461.800
363.014;1465.600
363.392;1469.000
363.770;1465.600
364.147;1463.400
364.525;1468.000
364.903;1470.600
365.280;1468.800
365.658;1471.000
366.035;1467.600
366.413;1465.200
366.790;1463.400
367.168;1464.600
367.545;1467.200
367.923;1465.400
368.300;1471.000
368.678;1470.000
369.055;1466.800
369.432;1467.600
369.810;1467.400
370.187;1468.600
370.564;1470.800
370.942;1467.800
371.319;1466.000
371.696;1462.600
372.074;1467.400
372.451;1463.400
372.828;1463.800
373.205;1465.800
373.582;1463.200
373.960;1471.400
374.337;1466.000
374.714;1463.800
375.091;1467.800
375.468;1466.600
375.845;1464.400
376.222;1467.400
376.599;1463.600
376.976;1466.800
377.353;1468.200
377.730;1464.600
378.107;1463.200
378.484;1467.800
378.861;1464.000
379.238;1470.200
379.615;1468.600
379.992;1466.200
380.368;1463.200
380.745;1463.000
381.122;1462.200
381.499;1463.200
381.876;1462.800
382.252;1462.800
382.629;1463.800
383.006;1466.200
383.382;1469.000
383.759;1465.200
384.136;1465.000
384.512;1466.000
384.889;1462.800
385.266;1468.000
385.642;1461.200
386.019;1463.200
386.395;1467.600
386.772;1460.800
387.148;1466.600
387.525;1464.400
387.901;1460.800
388.278;1463.200
388.654;1463.000
389.030;1465.200
389.407;1463.800
389.783;1466.600
390.160;1462.800
390.536;1462.600
390.912;1467.600
391.289;1465.000
391.665;1466.800
392.041;1469.600
392.417;1458.800
392.794;1468.800
393.170;1463.800
393.546;1463.400
393.922;1463.800
394.298;1466.000
394.674;1465.600
395.050;1466.200
395.427;1462.400
395.803;1458.400
396.179;1463.600
396.555;1464.200
396.931;1463.400
397.307;1468.800
397.683;1461.600
398.059;1465.400
398.435;1461.600
398.810;1468.000
399.186;1465.800
399.562;1462.000
399.938;1458.600
400.314;1466.800
400.690;1460.800
401.066;1460.400
401.441;1463.400
401.817;1462.400
402.193;1466.800
402.569;1465.400
402.944;1462.800
403.320;1463.200
403.696;1458.800
404.071;1463.400
