wavenumber	counts
310.481	57.6842
311.079	64.6316
311.677	57.5789
312.274	55.6842
312.872	54.5263
313.47	55.3684
314.067	60.5263
314.665	62.2105
315.262	59.8947
315.86	64.6316
316.457	62.3158
317.054	68.6316
317.652	112.526
318.249	110.632
318.846	105.474
319.443	120.842
320.041	106.421
320.636	106.211
321.233	101.368
321.83	97.5789
322.427	93.5789
323.024	85.3684
323.621	62.8421
324.216	58.5263
324.813	54.5263
325.409	57.1579
326.006	58.6316
326.603	53.4737
327.198	50.8421
327.794	52.1053
328.391	55.0526
328.987	58.1053
329.582	54.7368
330.178	49.0526
330.775	50.4211
331.369	54.6316
331.966	53.3684
332.562	52.6316
333.158	52.1053
333.753	55.4737
334.349	51.5789
334.945	59.6842
335.539	54
336.135	53.5789
336.729	58.3158
337.325	66.4211
337.921	93.6842
338.515	95.7895
339.111	94.4211
339.705	104.421
340.301	86.9474
340.895	87.7895
341.491	86.5263
342.086	84.2105
342.68	89.5789
343.276	91.8947
343.869	76.1053
344.465	68.9474
345.058	71.7895
345.654	66.3158
346.247	68.7368
346.841	58.8421
347.436	67.1579
348.029	56.4211
348.625	63.1579
349.218	51.6842
349.813	47.2632
350.406	50.3158
350.999	49.5789
351.595	51.4737
352.188	48.9474
352.783	50.3158
353.376	49.2632
353.969	42.8421
354.563	49.1579
355.156	50
355.749	49.2632
356.344	49.5789
356.937	47.4737
357.529	46.4211
358.124	47.7895
358.717	46
359.309	43.7895
359.902	47.4737
360.496	46.1053
361.089	44.9474
361.681	48.3158
362.274	45.579
362.866	42.5263
363.46	46.2105
364.053	51.3684
364.645	46.7368
365.237	50
365.829	41.8947
366.423	46.6316
367.015	48.1053
367.607	46.5263
368.199	43.1579
368.791	44.7368
369.383	42.6316
369.975	42.4211
370.567	45.7895
371.159	42
371.753	46.5263
372.344	46.4211
372.936	44.7368
373.528	44.4211
374.119	46.1053
374.711	45.3684
375.303	45.1579
375.894	49.2632
376.486	43.1579
377.077	41.7895
377.668	42.8421
378.26	43.8947
378.851	45.7895
379.442	44.3158
380.034	44.2105
380.623	46.1053
381.214	42
381.805	46.3158
382.396	48.4211
382.987	45.2632
383.578	46.5263
384.169	45.8947
384.76	48.7368
385.351	44.9474
385.94	50.4211
386.53	45.1579
387.121	49.5789
387.712	49.3684
388.303	69.2632
388.893	189.053
389.482	248.737
390.073	236.842
390.663	241.579
391.254	202.842
391.842	188.526
392.432	184.316
393.023	173.368
393.613	166.105
394.202	150.421
394.792	100.842
395.382	46.7368
395.97	45.7895
396.56	46.7368
397.151	42.3158
397.739	44.5263
398.329	44.1053
398.919	43.7895
399.507	45.2632
400.097	39.8947
400.686	43.5789
401.274	40.5263
401.864	47.3684
402.452	42.3158
403.042	44.3158
403.631	42.7368
404.219	41.0526
404.809	41.8947
405.396	44.5263
405.986	42.6316
406.573	42.4211
407.163	39.8947
407.75	39.579
408.34	37.3684
408.927	44.1053
409.516	42.2105
410.103	41.5789
410.693	38.9474
411.28	41.1579
411.867	40.1053
412.456	41.4737
413.043	44
413.632	43.3684
414.219	42.5263
414.808	42.9474
415.395	37.579
415.982	39.0526
416.571	38.9474
417.158	41.0526
417.745	38.8421
418.333	42.4211
418.92	40.1053
419.507	39.2632
420.095	37.8947
420.682	39.1579
421.268	37.0526
421.855	40
422.443	42.5263
423.03	40.8421
423.616	38.6316
424.203	39.1579
424.791	39.0526
425.377	37.7895
425.963	38.9474
426.55	41.4737
427.136	40.3158
427.724	39.1579
428.31	43.5789
428.896	38.8421
429.482	38.9474
430.068	44.5263
430.654	40
431.242	36.1053
431.828	42.7368
432.414	41.8947
432.999	41.1579
433.585	35.4737
434.171	38.9474
434.757	38
435.342	45.7895
435.928	41.1579
436.513	43.4737
437.099	45.6842
437.684	41.5789
438.27	54.6316
438.855	77.2632
439.441	149.684
440.026	147.684
440.611	152.842
441.197	121.158
441.782	120.211
442.367	115.053
442.952	107.474
443.537	101.368
444.122	105.684
444.707	88.4211
445.292	43.6842
445.877	35.4737
446.46	38.4211
447.045	37.8947
447.63	37.2632
448.215	35.2632
448.799	40.3158
449.384	34
449.969	38.5263
450.552	39.5789
451.136	36.3158
451.721	38.3158
452.305	33.5789
452.89	38
453.472	35.5789
454.057	36.9474
454.641	33.8947
455.223	36.9474
455.808	34.8421
456.392	36.4211
456.976	34.5263
457.558	34.8421
458.143	35.2632
458.727	33.3684
459.309	37.3684
459.893	39.2632
460.477	34.8421
461.059	34.5263
461.643	38.3158
462.227	35.3684
462.809	35.6842
463.392	35.0526
463.974	33.7895
464.558	32.4211
465.142	31.7895
465.723	35.1579
466.307	37.0526
466.889	37.5789
467.472	39.8947
468.054	35.6842
468.637	34.6316
469.219	36.5263
469.802	29.3684
470.383	31.8947
470.967	34.8421
471.548	35.6842
472.131	33.1579
472.713	31.0526
473.296	33.4737
473.877	34.3158
474.458	35.2632
475.041	34.2105
475.622	33.6842
476.205	31.4737
476.786	37.1579
477.367	35.0526
477.95	32.3158
478.531	37.7895
479.112	30.7368
479.694	33.4737
480.275	35.579
480.856	36
481.438	36.7368
482.019	38.1053
482.6	34.9474
483.182	32.3158
483.763	38.4211
484.343	37.1579
484.924	38
485.506	34.8421
486.086	35.3684
486.667	34.2105
487.247	38.421
487.827	33.7895
488.41	32.7368
488.99	35.2632
489.57	32.3158
490.15	36.4211
490.73	32.3158
491.31	36.7368
491.892	33.5789
492.472	32.2105
493.052	33.6842
493.632	32
494.212	30.7368
494.791	29.6842
495.371	28.8421
495.951	32.9474
496.531	29.8947
497.11	33.5789
497.69	32.4211
498.27	32.2105
498.849	34.8421
499.429	33.7895
500.008	29.3684
500.587	33.2632
501.167	37.1579
501.746	33.1579
502.326	32
502.905	35.6842
503.484	33.6842
504.063	32.7368
504.643	31.2632
505.222	30.2105
505.801	30.1053
506.38	32
506.959	30.5263
507.538	35.7895
508.115	32.4211
508.694	35.7895
509.273	37.5789
509.851	29.8947
510.43	31.8947
511.009	33.0526
511.586	31.2632
512.164	34.5263
512.743	35.0526
513.322	32.9474
513.9	38.5263
514.477	30.8421
515.055	34.2105
515.634	30.8421
516.212	36.5263
516.789	34.6316
517.367	32
517.945	28.8421
518.522	29.7895
519.1	31.1579
519.678	30.2105
520.254	28.1053
520.832	32.6316
521.411	27.3684
521.987	36.9474
522.565	30.1053
523.143	24.4211
523.719	26.9474
524.297	35.8947
524.872	29.6842
525.45	32
526.026	32.2105
526.604	29.1579
527.182	30.3158
527.757	30
528.335	28.3158
528.911	26.8421
529.488	32.5263
530.064	31.8947
530.641	30.6316
531.217	29.3684
531.794	32.9474
532.37	29.7895
532.945	32.8421
533.522	33.1579
534.098	29.7895
534.675	30.9474
535.25	26.9474
535.827	30.8421
536.402	28.9474
536.977	30.2105
537.555	32.2105
538.13	32.9474
538.705	28.4211
539.282	25.4737
539.857	30.3158
540.431	29.6842
541.008	25.7895
541.583	28.9474
542.158	29.579
542.735	29.2632
543.309	27.0526
543.884	32.6316
544.459	29.2632
545.035	28.9474
545.61	30.421
546.184	31.1579
546.759	26.9474
547.335	26.7368
547.91	29.8947
548.484	27.6842
549.058	27.8947
549.633	26.7368
550.207	28.3158
550.783	28.9474
551.357	31.5789
551.932	29.5789
552.506	32.8421
553.08	31.2632
553.654	23.7895
554.228	29.8947
554.802	29.0526
555.376	26.1053
555.95	30.5263
556.524	28.9474
557.099	30.2105
557.673	27.2632
558.247	32.4211
558.821	28.2105
559.394	32.1053
559.968	30.6316
560.542	26.5263
561.115	29.3684
561.687	29.7895
562.26	29.5789
562.834	29.3684
563.407	30.5263
563.981	28.2105
564.554	24.8421
565.127	30.6316
565.701	30
566.274	26.4211
566.847	29.0526
567.42	29.0526
567.991	26.1053
568.564	28
569.138	28.7368
569.711	27.0526
570.284	29.6842
570.857	29.2632
571.427	31.1579
572	25.2632
572.573	23.7895
573.146	26.8421
573.717	26.9474
574.29	29.1579
574.862	27.8947
575.435	23.7895
576.006	29.2632
576.578	24.3158
577.151	30.5263
577.721	26.4211
578.294	26.7368
578.866	29.7895
579.437	32
580.009	26.6316
580.581	25.0526
581.152	26.1053
581.724	30
582.296	29.1579
582.866	24
583.439	27.8947
584.009	30.6316
584.581	23.8947
585.151	26.2105
585.723	28.9474
586.295	27.5789
586.865	24.5263
587.437	25.7895
588.007	27.3684
588.578	28.5263
589.148	27.2632
589.72	30.8421
590.29	26.3158
590.861	28.3158
591.431	27.6842
592.001	26.2105
592.572	46.5263
593.142	45.4737
593.713	47.8947
594.283	39.1579
594.852	36.1053
595.424	40.9474
595.993	41.5789
596.564	41.5789
597.134	32.8421
597.703	35.1579
598.274	29.4737
598.843	26.3158
599.413	23.4737
599.984	26.8421
600.553	27.4737
601.122	22.6316
601.691	26.5263
602.262	26.6316
602.831	23.0526
603.4	28.6316
603.969	24.7368
604.539	26.8421
605.108	27.7895
605.677	26.4211
606.246	25.1579
606.814	24.1053
607.385	24.9474
607.954	26.5263
608.522	24.1053
609.091	26.1053
609.659	24.3158
610.228	23.6842
610.796	25.1579
611.367	26.9474
611.935	26.2105
612.503	23.8947
613.072	21.6842
613.64	27.5789
614.208	25.4737
614.776	28.6316
615.345	28.6316
615.913	26.5263
616.481	27.1579
617.049	22.7368
617.617	24.6316
618.185	24.1053
618.753	22.5263
619.321	24.6316
619.888	23.8947
620.456	27.8947
621.024	25.8947
621.592	24.3158
622.16	26
622.727	25.4737
623.295	23.1579
623.861	27.0526
624.428	24.1053
624.996	25.6842
625.563	23.8947
626.131	26.4211
626.698	22.7368
627.266	24.7368
627.831	24.5263
628.398	25.5789
628.966	22
629.533	24.5263
630.1	23.4737
630.665	25.2632
631.232	24.8421
631.8	24.1053
632.367	23.7895
632.932	30.4211
633.499	27.3684
634.066	26.9474
634.631	32.5263
635.198	33.0526
635.764	34.3158
636.329	32.7368
636.896	30
637.463	28.1053
638.028	28.6316
638.594	25.7895
639.161	24.7368
639.726	24.9474
640.292	27.3684
640.857	25.4737
641.423	21.7895
641.99	23.1579
642.554	23.8947
643.121	25.4737
643.685	23.4737
644.251	25.0526
644.816	21.4737
645.382	23.5789
645.946	25.8947
646.512	24.6316
647.077	24.2105
647.643	25.1579
648.207	28.1053
648.773	28
649.337	29.7895
649.903	26.6316
650.467	23.2632
651.031	24.3158
651.597	26.3158
652.161	27.8947
652.726	25.1579
653.29	28.6316
653.854	28.5263
654.42	26.1053
654.983	24.5263
655.547	21.6842
656.112	22.6316
656.676	23.8947
657.24	22.8421
657.805	23.4737
658.369	25.4737
658.932	24
659.495	25.8947
660.061	22.5263
660.624	25.0526
661.187	24.6316
661.751	23.6842
662.314	24.3158
662.879	25.0526
663.442	24.9474
664.005	23.3684
664.568	25.2632
665.131	24.8421
665.696	24.2105
666.259	21.0526
666.822	22.3158
667.385	24.7368
667.948	22.8421
668.511	25.5789
669.074	27.7895
669.636	25.5789
670.199	25.3684
670.762	21.2632
671.325	23.0526
671.889	25.0526
672.452	22
673.014	20.7368
673.577	23.4737
674.139	23.8947
674.702	22.3158
675.264	23.0526
675.827	19.8947
676.387	21.7895
676.949	22.8421
677.511	21.5789
678.074	18.9474
678.636	24
679.198	20
679.76	24.3158
680.322	20.6316
680.884	20.3158
681.446	21.6842
682.008	22.4211
682.568	24
683.13	24.1053
683.692	18.8421
684.254	21.5789
684.816	20.2105
685.376	22.1053
685.937	23.6842
686.499	23.6842
687.061	22.3158
687.622	22.9474
688.182	23.5789
688.744	18.8421
689.305	24.8421
689.867	22.9474
690.426	24.4211
690.988	19.7895
691.549	22.8421
692.108	20.7368
692.67	21.2632
693.231	20
693.79	22.5263
694.352	20.8421
694.913	18.2105
695.472	21.5789
696.033	24.5263
696.592	26.9474
697.153	20.6316
697.714	21.6842
698.273	22.1053
698.834	22.9474
699.393	21.6842
699.954	22
700.513	20.6316
701.074	21.4737
701.632	20.6316
702.193	23.5789
702.752	17.6842
703.313	25.1579
703.871	20.6316
704.432	22.5263
704.99	19.5789
705.551	19.1579
706.109	22.5263
706.668	18.7368
707.228	23.7895
707.787	25.8947
708.347	22.2105
708.905	18.3158
709.464	23.0526
710.024	22.2105
710.582	20
711.14	25.3684
711.7	20.1053
712.259	20.3158
712.817	24.4211
713.377	17.8947
713.935	22.4211
714.493	21.3684
715.051	16.6316
715.611	20.7368
716.168	20.2105
716.726	20.4211
717.284	19.7895
717.844	21.1579
718.402	23.5789
718.959	18.1053
719.517	23.8947
720.075	22.9474
720.632	23.6842
721.192	25.7895
721.749	46.1053
722.307	34.6316
722.864	36.4211
723.422	35.2632
723.979	35.2632
724.537	32.9474
725.094	30.2105
725.651	33.7895
726.21	32.2105
726.768	30.1053
727.325	22
727.882	22.4211
728.439	21.0526
728.996	19.1579
729.553	23.0526
730.11	22.5263
730.667	22.9474
731.224	22.4211
731.781	21.7895
732.338	22.6316
732.893	22.2105
733.45	21.1579
734.007	20.9474
734.563	23.2632
735.12	22.4211
735.677	22.1053
736.233	22.9474
736.79	21.4737
737.346	21.5789
737.901	32.1053
738.458	29.0526
739.014	28.5263
739.57	26.2105
740.127	25.2632
740.683	26.1053
741.238	27.3684
741.794	26.2105
742.35	22.9474
742.906	25.3684
743.461	24.3158
744.017	23.6842
744.573	20.8421
745.129	20.1053
745.683	21.8947
746.239	18.3158
746.795	19.3684
747.349	18.9474
747.905	20.1053
748.461	19.2632
749.015	22.1053
749.571	20.6316
750.124	20.5263
750.68	25.4737
751.236	24.1053
751.79	20.5263
752.345	21.7895
752.899	21.3684
753.454	21.5789
754.01	23.3684
754.563	18.8421
755.119	21.4737
755.672	20.9474
756.228	21.3684
756.781	22.2105
757.337	19.7895
757.89	21.0526
758.445	18.9474
758.998	18.6316
759.552	18.5263
760.107	20.1053
760.66	22.2105
761.215	20.7368
761.768	20.1053
762.323	23.5789
762.876	22.2105
763.429	18.5263
763.984	22.7368
764.537	21.2632
765.09	18
765.645	17.2632
766.198	23.2632
766.75	19.2632
767.305	21.0526
767.858	18.9474
768.411	20.5263
768.965	18.1053
769.518	19.0526
770.07	20
770.623	20.9474
771.177	19.0526
771.73	22
772.282	22.1053
772.835	20.6316
773.387	19.6842
773.941	19.3684
774.494	22.6316
775.046	20.8421
775.598	16.3158
776.15	16.9474
776.703	21.2632
777.255	22.5263
777.809	20.5263
778.361	18.7368
778.913	22.4211
779.465	19.3684
780.017	21.7895
780.569	20.2105
781.121	18.1053
781.673	21.5789
782.224	20.8421
782.776	17.2632
783.328	20.1053
783.88	18.4211
784.431	17.7895
784.983	16.3158
785.535	17.5789
786.086	17.6842
786.638	18.3158
787.189	16
787.741	17.1579
788.292	15.5789
788.844	12.8421
789.393	13.7895
789.945	13.1579
