	197.067	197.674	198.283	198.893	199.502	200.109	200.718	201.327	201.934	202.543	203.15	203.759	204.368	204.975	205.584	206.19	206.799	207.408	208.014	208.623	209.229	209.838	210.444	211.053	211.659	212.267	212.874	213.482	214.088	214.696	215.302	215.911	216.517	217.122	217.731	218.336	218.944	219.55	220.156	220.764	221.369	221.977	222.583	223.188	223.796	224.401	225.007	225.614	226.22	226.825	227.43	228.038	228.643	229.248	229.853	230.46	231.065	231.671	232.275	232.88	233.487	234.092	234.697	235.302	235.907	236.511	237.118	237.723	238.327	238.932	239.536	240.141	240.745	241.35	241.954	242.558	243.162	243.767	244.371	244.975	245.579	246.183	246.787	247.391	247.995	248.599	249.203	249.807	250.411	251.014	251.618	252.222	252.825	253.429	254.03	254.634	255.237	255.841	256.444	257.048	257.651	258.252	258.855	259.458	260.062	260.665	261.266	261.869	262.472	263.075	263.676	264.278	264.881	265.482	266.085	266.688	267.288	267.891	268.493	269.094	269.696	270.299	270.899	271.502	272.104	272.704	273.307	273.907	274.509	275.109	275.711	276.313	276.913	277.515	278.115	278.717	279.317	279.919	280.519	281.12	281.72	282.322	282.921	283.521	284.122	284.722	285.323	285.923	286.522	287.124	287.723	288.324	288.923	289.523	290.124	290.723	291.322	291.923	292.522	293.121	293.72	294.321	294.919	295.518	296.117	296.718	297.316	297.915	298.514	299.112	299.713	300.311	300.91	301.508	302.106	302.705	303.305	303.903	304.501	305.099	305.698	306.296	306.894	307.492	308.09	308.688	309.285	309.883	310.481	311.079	311.677	312.274	312.872	313.47	314.067	314.665	315.262	315.86	316.457	317.054	317.652	318.249	318.846	319.443	320.041	320.636	321.233	321.83	322.427	323.024	323.621	324.216	324.813	325.409	326.006	326.603	327.198	327.794	328.391	328.987	329.582	330.178	330.775	331.369	331.966	332.562	333.158	333.753	334.349	334.945	335.539	336.135	336.729	337.325	337.921	338.515	339.111	339.705	340.301	340.895	341.491	342.086	342.68	343.276	343.869	344.465	345.058	345.654	346.247	346.841	347.436	348.029	348.625	349.218	349.813	350.406	350.999	351.595	352.188	352.783	353.376	353.969	354.563	355.156	355.749	356.344	356.937	357.529	358.124	358.717	359.309	359.902	360.496	361.089	361.681	362.274	362.866	363.46	364.053	364.645	365.237	365.829	366.423	367.015	367.607	368.199	368.791	369.383	369.975	370.567	371.159	371.753	372.344	372.936	373.528	374.119	374.711	375.303	375.894	376.486	377.077	377.668	378.26	378.851	379.442	380.034	380.623	381.214	381.805	382.396	382.987	383.578	384.169	384.76	385.351	385.94	386.53	387.121	387.712	388.303	388.893	389.482	390.073	390.663	391.254	391.842	392.432	393.023	393.613	394.202	394.792	395.382	395.97	396.56	397.151	397.739	398.329	398.919	399.507	400.097	400.686	401.274	401.864	402.452	403.042	403.631	404.219	404.809	405.396	405.986	406.573	407.163	407.75	408.34	408.927	409.516	410.103	410.693	411.28	411.867	412.456	413.043	413.632	414.219	414.808	415.395	415.982	416.571	417.158	417.745	418.333	418.92	419.507	420.095	420.682	421.268	421.855	422.443	423.03	423.616	424.203	424.791	425.377	425.963	426.55	427.136	427.724	428.31	428.896	429.482	430.068	430.654	431.242	431.828	432.414	432.999	433.585	434.171	434.757	435.342	435.928	436.513	437.099	437.684	438.27	438.855	439.441	440.026	440.611	441.197	441.782	442.367	442.952	443.537	444.122	444.707	445.292	445.877	446.46	447.045	447.63	448.215	448.799	449.384	449.969	450.552	451.136	451.721	452.305	452.89	453.472	454.057	454.641	455.223	455.808	456.392	456.976	457.558	458.143	458.727	459.309	459.893	460.477	461.059	461.643	462.227	462.809	463.392	463.974	464.558	465.142	465.723	466.307	466.889	467.472	468.054	468.637	469.219	469.802	470.383	470.967	471.548	472.131	472.713	473.296	473.877	474.458	475.041	475.622	476.205	476.786	477.367	477.95	478.531	479.112	479.694	480.275	480.856	481.438	482.019	482.6	483.182	483.763	484.343	484.924	485.506	486.086	486.667	487.247	487.827	488.41	488.99	489.57	490.15	490.73	491.31	491.892	492.472	493.052	493.632	494.212	494.791	495.371	495.951	496.531	497.11	497.69	498.27	498.849	499.429	500.008	500.587	501.167	501.746	502.326	502.905	503.484	504.063	504.643	505.222	505.801	506.38	506.959	507.538	508.115	508.694	509.273	509.851	510.43	511.009	511.586	512.164	512.743	513.322	513.9	514.477	515.055	515.634	516.212	516.789	517.367	517.945	518.522	519.1	519.678	520.254	520.832	521.411	521.987	522.565	523.143	523.719	524.297	524.872	525.45	526.026	526.604	527.182	527.757	528.335	528.911	529.488	530.064	530.641	531.217	531.794	532.37	532.945	533.522	534.098	534.675	535.25	535.827	536.402	536.977	537.555	538.13	538.705	539.282	539.857	540.431	541.008	541.583	542.158	542.735	543.309	543.884	544.459	545.035	545.61	546.184	546.759	547.335	547.91	548.484	549.058	549.633	550.207	550.783	551.357	551.932	552.506	553.08	553.654	554.228	554.802	555.376	555.95	556.524	557.099	557.673	558.247	558.821	559.394	559.968	560.542	561.115	561.687	562.26	562.834	563.407	563.981	564.554	565.127	565.701	566.274	566.847	567.42	567.991	568.564	569.138	569.711	570.284	570.857	571.427	572	572.573	573.146	573.717	574.29	574.862	575.435	576.006	576.578	577.151	577.721	578.294	578.866	579.437	580.009	580.581	581.152	581.724	582.296	582.866	583.439	584.009	584.581	585.151	585.723	586.295	586.865	587.437	588.007	588.578	589.148	589.72	590.29	590.861	591.431	592.001	592.572	593.142	593.713	594.283	594.852	595.424	595.993	596.564	597.134	597.703	598.274	598.843	599.413	599.984	600.553	601.122	601.691	602.262	602.831	603.4	603.969	604.539	605.108	605.677	606.246	606.814	607.385	607.954	608.522	609.091	609.659	610.228	610.796	611.367	611.935	612.503	613.072	613.64	614.208	614.776	615.345	615.913	616.481	617.049	617.617	618.185	618.753	619.321	619.888	620.456	621.024	621.592	622.16	622.727	623.295	623.861	624.428	624.996	625.563	626.131	626.698	627.266	627.831	628.398	628.966	629.533	630.1	630.665	631.232	631.8	632.367	632.932	633.499	634.066	634.631	635.198	635.764	636.329	636.896	637.463	638.028	638.594	639.161	639.726	640.292	640.857	641.423	641.99	642.554	643.121	643.685	644.251	644.816	645.382	645.946	646.512	647.077	647.643	648.207	648.773	649.337	649.903	650.467	651.031	651.597	652.161	652.726	653.29	653.854	654.42	654.983	655.547	656.112	656.676	657.24	657.805	658.369	658.932	659.495	660.061	660.624	661.187	661.751	662.314	662.879	663.442	664.005	664.568	665.131	665.696	666.259	666.822	667.385	667.948	668.511	669.074	669.636	670.199	670.762	671.325	671.889	672.452	673.014	673.577	674.139	674.702	675.264	675.827	676.387	676.949	677.511	678.074	678.636	679.198	679.76	680.322	680.884	681.446	682.008	682.568	683.13	683.692	684.254	684.816	685.376	685.937	686.499	687.061	687.622	688.182	688.744	689.305	689.867	690.426	690.988	691.549	692.108	692.67	693.231	693.79	694.352	694.913	695.472	696.033	696.592	697.153	697.714	698.273	698.834	699.393	699.954	700.513	701.074	701.632	702.193	702.752	703.313	703.871	704.432	704.99	705.551	706.109	706.668	707.228	707.787	708.347	708.905	709.464	710.024	710.582	711.14	711.7	712.259	712.817	713.377	713.935	714.493	715.051	715.611	716.168	716.726	717.284	717.844	718.402	718.959	719.517	720.075	720.632	721.192	721.749	722.307	722.864	723.422	723.979	724.537	725.094	725.651	726.21	726.768	727.325	727.882	728.439	728.996	729.553	730.11	730.667	731.224	731.781	732.338	732.893	733.45	734.007	734.563	735.12	735.677	736.233	736.79	737.346	737.901	738.458	739.014	739.57	740.127	740.683	741.238	741.794	742.35	742.906	743.461	744.017	744.573	745.129	745.683	746.239	746.795	747.349	747.905	748.461	749.015	749.571	750.124	750.68	751.236	751.79	752.345	752.899	753.454	754.01	754.563	755.119	755.672	756.228	756.781	757.337	757.89	758.445	758.998	759.552	760.107	760.66	761.215	761.768	762.323	762.876	763.429	763.984	764.537	765.09	765.645	766.198	766.75	767.305	767.858	768.411	768.965	769.518	770.07	770.623	771.177	771.73	772.282	772.835	773.387	773.941	774.494	775.046	775.598	776.15	776.703	777.255	777.809	778.361	778.913	779.465	780.017	780.569	781.121	781.673	782.224	782.776	783.328	783.88	784.431	784.983	785.535	786.086	786.638	787.189	787.741	788.292	788.844	789.393	789.945
0	1.62533	2.132	2.544	2.87067	3.248	3.408	3.616	3.54	3.492	3.56267	3.49867	3.728	3.596	3.68667	3.79467	3.652	3.596	3.80667	3.61867	3.64133	3.63733	3.64267	3.64133	3.63867	3.65867	3.696	3.76533	3.71467	3.62933	3.68533	3.64533	3.708	3.80667	3.78	3.74	3.812	3.78133	3.82267	3.724	3.80267	3.72267	3.81733	3.83067	3.816	3.93067	3.93733	3.83867	3.88933	3.77333	3.94133	4.05333	3.87067	3.90933	3.94	3.98533	3.992	4.02933	3.96	4.08667	4.06133	4.216	4.11733	3.98133	4.088	4.172	4.05333	4.184	4.16533	4.2	4.14667	4.17733	4.296	4.232	4.288	4.22533	4.16933	4.27467	4.372	4.276	4.296	4.36	4.21733	4.312	4.36533	4.396	4.26933	4.29733	4.32933	4.43733	4.33467	4.316	4.27067	4.24933	4.24533	4.38133	4.27733	4.28933	4.23733	4.22133	4.216	4.312	4.352	4.228	4.304	4.40133	4.26667	4.31733	4.23333	4.276	4.23467	4.28	4.26533	4.31467	4.26533	4.31333	4.34933	4.29467	4.42267	4.38267	4.332	4.37733	4.24533	4.37467	4.35333	4.46533	4.388	4.40933	4.44267	4.38133	4.31867	4.4	4.35467	4.39467	4.40933	4.33867	4.40933	4.356	4.29333	4.41733	4.44667	4.46133	4.44533	4.364	4.37467	4.48533	4.43467	4.43467	4.484	4.49467	4.57467	4.49733	4.424	4.484	4.46133	4.472	4.54667	4.496	4.62	4.57067	4.46	4.53733	4.45867	4.51467	4.48667	4.50133	4.57733	4.53467	4.62267	4.52933	4.49333	4.49867	4.51867	4.504	4.612	4.54533	4.54267	4.66267	4.644	4.71467	4.58267	4.53867	4.61067	4.55467	4.59467	4.48933	4.47067	4.63867	4.47467	4.56	4.47067	4.516	4.50667	4.51333	4.49067	4.56533	4.50133	4.55467	4.47467	4.472	4.62	4.35467	4.43867	4.436	4.504	4.54	4.46933	4.44533	4.40533	4.35333	4.48267	4.436	4.39333	4.42	4.35867	4.32533	4.31867	4.344	4.448	4.508	4.32267	4.352	4.368	4.32267	4.36933	4.304	4.43333	4.316	4.31333	4.344	4.33467	4.336	4.32133	4.23733	4.34133	4.192	4.392	4.396	4.36267	4.41467	4.36533	4.408	4.34267	4.404	4.29333	4.22933	4.28	4.31467	4.36	4.15867	4.38667	4.37333	4.356	4.30933	4.31333	4.32533	4.364	4.41733	4.356	4.36267	4.44267	4.28667	4.38133	4.31733	4.232	4.34933	4.13467	4.352	4.25467	4.28667	4.21867	4.22133	4.32	4.17733	4.24	4.20667	4.232	4.288	4.26133	4.20533	4.20667	4.26933	4.22533	4.19467	4.256	4.3	4.28933	4.22667	4.284	4.264	4.32267	4.276	4.24133	4.08933	4.24	4.31467	4.17867	4.236	4.364	4.248	4.32	4.20133	4.27467	4.17467	4.25733	4.29867	4.24667	4.28533	4.16933	4.26667	4.30133	4.324	4.28933	4.204	4.136	4.18	4.168	4.12533	4.196	4.22133	4.244	4.16933	4.248	4.24533	4.15333	4.188	4.07733	4.092	4.08933	4.21733	4.05467	4.03067	4.11067	4.196	4.08267	4.148	4.02267	4.12933	4.17467	4.08267	4.07867	4.00933	3.94933	4.072	4.11467	4.076	4.06667	4.028	4.05067	4.00667	3.95067	4.036	4.04	4.08267	4.036	3.988	3.92933	4.03333	4.09867	3.98533	4.03867	3.99067	3.80533	4.03067	4.012	3.94267	4.03733	3.96533	3.948	3.95467	3.98267	3.88	3.91733	3.828	3.84267	3.88	3.90933	3.93333	3.93067	3.9	3.892	3.77467	3.844	3.904	3.76533	3.92933	3.96533	3.86133	3.84	3.79067	3.884	3.88133	3.764	3.868	3.75333	3.84267	3.72	3.94267	3.71467	3.86533	3.79333	3.65867	3.88	3.74	3.736	3.864	3.74933	3.71333	3.776	3.68267	3.684	3.73733	3.80267	3.71333	3.69333	3.628	3.672	3.67467	3.69733	3.66667	3.71467	3.61467	3.63067	3.66133	3.70667	3.59733	3.768	3.68667	3.74267	3.66133	3.51067	3.56133	3.52533	3.572	3.57333	3.58667	3.648	3.63067	3.55467	3.58667	3.45467	3.60667	3.56267	3.64133	3.576	3.604	3.584	3.64267	3.572	3.58533	3.464	3.59867	3.65867	3.54533	3.52533	3.55067	3.52933	3.55467	3.572	3.41467	3.54267	3.568	3.388	3.488	3.52533	3.36667	3.46667	3.48533	3.708	3.45333	3.496	3.37067	3.42	3.476	3.44133	3.452	3.58667	3.40933	3.45467	3.50133	3.468	3.54133	3.37333	3.39867	3.46267	3.52267	3.43067	3.48533	3.55333	3.504	3.43867	3.46133	3.45067	3.47333	3.51067	3.50933	3.41733	3.49467	3.50533	3.54533	3.35067	3.44533	3.428	3.472	3.50267	3.44667	3.504	3.44667	3.59333	3.44533	3.55867	3.45333	3.53867	3.52533	3.536	3.46267	3.464	3.56267	3.44	3.75867	3.53867	3.53467	3.61733	3.64267	3.66133	3.69067	3.78	3.71067	3.752	3.82133	3.75733	3.91467	3.892	3.91333	4.1	4.14533	4.288	4.476	4.72267	5.176	5.648	6.364	7.464	8.86133	10.812	12.6933	15.848	19.5933	23.1787	24.8533	31.9107	19.312	13.4067	10.1053	7.94933	6.72133	5.79733	5.276	4.88933	4.54133	4.372	4.116	4.088	3.88	3.948	3.69467	3.82133	3.724	3.56533	3.64	3.67067	3.65733	3.508	3.51467	3.64667	3.456	3.524	3.448	3.56667	3.424	3.49733	3.5	3.48	3.29467	3.44	3.284	3.324	3.304	3.36533	3.36267	3.24667	3.30133	3.224	3.188	3.296	3.192	3.17733	3.15067	3.21467	3.192	3.21733	3.116	3.24667	3.228	3.17333	3.13867	3.11733	3.05333	3.21467	3.14267	3.20933	3.03067	3.03067	2.99733	3.00267	2.976	3.048	3.06533	3.09467	3.084	3.06267	3.07733	2.98667	3.02267	3.02	2.944	3.024	2.92133	2.972	3.012	2.97067	2.92267	2.89467	2.92533	3.00133	2.908	2.92933	2.96933	2.88533	2.88	2.928	2.96933	2.89467	2.88133	2.90533	3.03867	3.05067	2.912	2.89067	2.96	3.12667	3.14	2.99733	2.91867	2.90133	2.92533	2.91067	2.944	2.88267	2.88667	2.83067	2.928	2.85733	2.93867	2.96933	2.93867	2.90267	2.96667	2.996	2.91733	2.992	2.89733	2.93733	2.944	3.024	2.93867	3.04933	3.03467	3.02667	3.01867	3.02667	2.976	2.88533	2.94267	3.01067	3.03333	3.14133	3.03067	3.144	3.08933	3.16	3.236	3.23067	3.192	3.212	3.16933	3.20267	3.19333	3.32267	3.144	3.256	3.24133	3.264	3.344	3.188	3.23067	3.25067	3.428	3.36133	3.204	3.32133	3.40133	3.39333	3.43733	3.46133	3.40267	3.42267	3.472	3.46533	3.47067	3.46267	3.45467	3.508	3.432	3.432	3.48667	3.452	3.50133	3.356	3.42533	3.45333	3.48667	3.48667	3.40533	3.51067	3.668	3.44667	3.45467	3.55467	3.47867	3.46	3.52533	3.54533	3.51467	3.42267	3.51733	3.50133	3.44667	3.492	3.36933	3.43067	3.48533	3.38533	3.45733	3.39467	3.40933	3.352	3.40267	3.48133	3.556	3.34	3.40133	3.43733	3.292	3.30933	3.38533	3.23333	3.44133	3.30133	3.31067	3.41333	3.39067	3.312	3.37867	3.34133	3.26267	3.34933	3.24667	3.4	3.304	3.37333	3.39467	3.19733	3.41867	3.304	3.336	3.25067	3.29867	3.26933	3.32267	3.332	3.212	3.28	3.21067	3.38933	3.32267	3.27733	3.34133	3.22	3.34933	3.35867	3.33333	3.23867	3.33867	3.25867	3.33867	3.19067	3.284	3.27467	3.26133	3.39467	3.324	3.252	3.412	3.29333	3.408	3.3	3.316	3.23733	3.30133	3.348	3.21067	3.28533	3.24133	3.17467	3.192	3.27067	3.32	3.256	3.18	3.34667	3.20667	3.30667	3.288	3.24933	3.156	3.25867	3.33067	3.216	3.228	3.17733	3.164	3.248	3.196	3.17333	3.19733	3.244	3.21467	3.21333	3.28133	3.22667	3.192	3.11467	2.964	3.01333	3.004	3.024	2.948	2.96933	3.08667	2.95333	3.1	3.12933	3.17733	3.16	3.064	3.16933	3.17067	3.20267	3.08667	3.16933	3.17733	3.13333	3.23333	3.116	3.08933	3.06933	3.00133	3.188	3.13867	3.28267	3.17467	3.10267	3.156	3.044	3.12	3.08667	3.12533	3.08533	3.13867	3.13333	3.01867	3.104	3.12933	3.02667	3.068	3.10267	3.15067	3.11067	3.03733	3.1	3.06533	3.05733	3.15867	3.132	3.18667	3.048	3.17733	2.99867	2.996	3.05467	3.048	3.01733	3.03733	3.05867	3.024	3.05867	3.012	3.096	3.01067	3.12133	2.99067	2.97333	2.96667	3.11067	3.04533	2.93333	3.13733	3.1	3.01733	2.95467	3.04533	2.94133	2.908	2.99333	2.98933	2.94667	2.916	3.04667	2.96	2.90533	2.90267	3.02533	2.94267	2.884	2.98667	2.98533	2.97867	2.98133	3.02933	2.87467	2.99733	2.84133	2.90267	2.89467	2.93333	2.94	2.89333	2.86	2.93467	2.95067	2.91733	2.87867	3.01067	2.94933	2.93333	2.996	2.952	2.92267	2.86133	2.93733	2.96	2.796	2.85067	2.868	2.89067	2.804	2.92667	2.86267	2.78	2.84133	2.84133	2.91067	2.88533	2.8	2.75733	2.78933	2.848	2.892	2.81333	2.764	2.828	2.92133	2.908	2.96133	2.82	2.84667	2.816	2.86133	2.728	2.756	2.796	2.91067	2.812	2.86933	2.93467	2.79067	2.68667	2.85733	2.73867	2.85467	2.84933	2.856	2.68133	2.76267	2.75467	2.49067	2.50933	2.32133	2.208	2.15333	1.984	1.844	1.71067	1.48
1.68694	1.316	1.63333	2.11467	2.30133	2.38533	2.652	2.71067	2.78	2.82667	2.83333	2.824	2.83867	2.928	2.936	2.83467	2.936	2.864	2.84667	2.888	2.836	2.88933	2.91467	2.856	2.85467	2.95867	2.96267	2.964	2.81067	2.85867	2.96667	2.86667	2.908	2.892	2.992	2.93867	3.00133	2.89467	2.90667	2.936	2.936	2.94533	2.95067	3.05733	2.93333	3.05867	2.912	2.984	3.04667	2.9	3.068	3.02933	3.07067	2.94533	3.11067	3.044	3.15333	3.12933	3.18267	3.2	3.18	3.14667	3.08133	3.292	3.268	3.244	3.296	3.21733	3.28533	3.21733	3.35733	3.232	3.308	3.248	3.404	3.28933	3.408	3.33067	3.41067	3.40533	3.368	3.388	3.30533	3.48133	3.32667	3.41867	3.39733	3.45867	3.42133	3.45333	3.40533	3.39333	3.30267	3.32533	3.412	3.39333	3.38933	3.29867	3.42533	3.256	3.348	3.27067	3.32667	3.26133	3.48	3.43067	3.33733	3.42267	3.39467	3.28933	3.35333	3.31467	3.36267	3.25067	3.44933	3.35067	3.38	3.35067	3.41333	3.46267	3.324	3.41333	3.35467	3.32133	3.452	3.41867	3.448	3.49867	3.444	3.44667	3.40933	3.408	3.43333	3.35733	3.47333	3.40267	3.47867	3.47467	3.51733	3.40267	3.512	3.47733	3.46267	3.54	3.47067	3.48	3.41733	3.504	3.45733	3.47467	3.528	3.51467	3.46267	3.46	3.5	3.52	3.632	3.584	3.652	3.496	3.548	3.50933	3.496	3.552	3.55467	3.55467	3.54533	3.44133	3.53467	3.644	3.56933	3.556	3.51067	3.588	3.58667	3.556	3.60267	3.50267	3.532	3.584	3.532	3.4	3.49067	3.56267	3.54	3.504	3.55067	3.59733	3.60133	3.52667	3.496	3.40533	3.41333	3.42667	3.48	3.50533	3.49733	3.46667	3.51867	3.52133	3.476	3.51067	3.33333	3.444	3.41867	3.36533	3.49333	3.46533	3.38533	3.45333	3.45067	3.32133	3.32933	3.31867	3.404	3.33467	3.336	3.33067	3.368	3.41333	3.31867	3.432	3.32933	3.356	3.31733	3.35467	3.368	3.40133	3.24	3.38133	3.46933	3.464	3.372	3.37467	3.392	3.32933	3.35333	3.33333	3.34933	3.35733	3.43467	3.35733	3.44133	3.312	3.32	3.34933	3.34	3.44267	3.44933	3.39333	3.45067	3.36133	3.35867	3.49333	3.38267	3.38267	3.38	3.40533	3.384	3.32	3.38267	3.38133	3.372	3.20133	3.29467	3.372	3.33733	3.324	3.39467	3.39467	3.312	3.29733	3.26133	3.27067	3.33467	3.38533	3.22	3.31467	3.36267	3.34667	3.29333	3.35467	3.24267	3.37733	3.208	3.288	3.43867	3.36667	3.276	3.312	3.33067	3.212	3.27333	3.35867	3.348	3.212	3.41467	3.344	3.25333	3.25067	3.30267	3.30533	3.18667	3.29467	3.18667	3.31067	3.21067	3.22933	3.38933	3.30933	3.32267	3.16533	3.208	3.33867	3.21733	3.156	3.19067	3.21333	3.23733	3.18133	3.172	3.216	3.148	3.13867	3.19867	3.26533	3.2	3.184	3.14533	3.23067	3.232	3.24	3.24933	3.108	3.15067	3.212	3.184	3.09467	3.116	3.19867	3.08933	3.18267	3.13867	3.17333	3.076	3.16933	3.132	3.076	3.06533	3.06267	3.05733	3.128	3.14	3.13333	3.09867	3.108	2.98667	3.05067	3.12933	3.08267	3	3.03733	3.00933	2.948	3.104	2.952	2.88533	2.92267	2.99733	2.98667	2.95467	2.97067	2.916	2.952	2.98667	2.95333	2.94267	2.89467	2.93733	2.97467	2.98267	3.012	2.84267	2.94667	2.956	2.956	2.936	2.92933	2.78933	2.78667	2.908	2.86	2.89333	2.83467	2.87333	2.888	2.85733	2.908	2.74133	2.81333	2.77467	2.872	2.796	2.79067	2.84267	2.768	2.716	2.80667	2.61867	2.74667	2.812	2.77467	2.80133	2.77333	2.77067	2.79467	2.736	2.71467	2.79333	2.71867	2.62933	2.64	2.62	2.744	2.69867	2.676	2.672	2.66	2.62	2.66133	2.63333	2.67733	2.696	2.672	2.63467	2.58133	2.668	2.56133	2.59867	2.48533	2.59467	2.58133	2.66	2.74	2.67333	2.60133	2.56933	2.66667	2.62667	2.61733	2.71333	2.63733	2.588	2.592	2.67867	2.54133	2.608	2.68533	2.584	2.50533	2.5	2.56133	2.57867	2.54933	2.508	2.53733	2.52533	2.49467	2.55333	2.53467	2.44933	2.544	2.516	2.56933	2.52267	2.47067	2.46	2.49067	2.48933	2.56667	2.56933	2.50133	2.41467	2.50133	2.59067	2.44	2.53067	2.524	2.512	2.57333	2.51867	2.56133	2.48933	2.45333	2.504	2.60667	2.46533	2.44267	2.36267	2.40133	2.48267	2.38133	2.476	2.44267	2.55067	2.38533	2.512	2.348	2.41333	2.43733	2.44267	2.48133	2.468	2.41467	2.40533	2.44933	2.452	2.37067	2.43467	2.44533	2.35733	2.50267	2.45733	2.404	2.336	2.50267	2.46133	2.544	2.48	2.448	2.512	2.532	2.51067	2.46933	2.47067	2.58533	2.63467	2.652	2.58267	2.64533	2.73067	2.86667	3.05067	3.21333	3.44667	3.63067	3.69867	3.72533	3.59067	3.62	3.59467	3.37867	3.09867	2.91467	2.70933	2.624	2.51067	2.508	2.42267	2.42667	2.488	2.48533	2.30933	2.412	2.43333	2.424	2.392	2.37467	2.34933	2.35733	2.33067	2.38933	2.33467	2.372	2.348	2.344	2.34533	2.16667	2.36933	2.25867	2.20667	2.33067	2.34	2.27067	2.26	2.31333	2.26533	2.272	2.24533	2.23733	2.30533	2.10133	2.23733	2.28267	2.228	2.17067	2.26	2.18533	2.17467	2.09867	2.17733	2.11867	2.06933	2.208	2.11067	2.09467	2.10933	2.10933	2.09067	2.16133	2.152	2.09333	2.052	2.17467	2.04	2.04267	2.05467	1.98667	2.03867	2.00933	2.01867	2.02533	2.02533	1.888	2.104	1.976	2.02133	2.024	1.90133	1.984	1.97733	2.00933	2	1.88267	1.89733	1.94933	1.94533	1.94267	1.872	2.00267	1.94533	1.996	1.87733	1.92133	1.908	1.984	1.95467	1.888	1.99867	1.948	1.85333	1.92267	1.904	1.84267	1.89067	1.76667	1.85067	1.92133	1.908	1.83733	1.93067	1.92933	1.84933	1.88667	1.91067	1.77733	1.90133	1.91867	1.92667	1.93067	1.95733	1.95733	1.876	1.956	1.93467	1.92533	2.02	2	2.02267	1.94533	1.98133	1.99333	2.012	2.00267	2.028	1.95333	2.10933	2.01733	2.07867	2.096	2.03867	2.11467	2.116	2.07333	2.17067	2.076	2.172	2.07067	2.116	2.11333	2.13333	2.09733	2.12133	2.20933	2.256	2.17333	2.20267	2.252	2.264	2.232	2.304	2.22133	2.30933	2.308	2.34	2.30267	2.39067	2.40267	2.35467	2.40933	2.41333	2.4	2.32	2.344	2.38267	2.36933	2.44	2.43467	2.416	2.33333	2.37867	2.31467	2.46533	2.38267	2.448	2.48133	2.32667	2.32133	2.42133	2.46133	2.368	2.45333	2.35467	2.36	2.32667	2.352	2.39733	2.36133	2.27867	2.31733	2.31733	2.35067	2.43333	2.284	2.24	2.3	2.34133	2.28133	2.276	2.28933	2.248	2.28667	2.30533	2.268	2.29067	2.26533	2.224	2.22667	2.26	2.236	2.19333	2.16667	2.21067	2.15733	2.24533	2.22	2.17733	2.28667	2.148	2.23067	2.23867	2.21467	2.164	2.10533	2.208	2.216	2.264	2.25733	2.24667	2.20133	2.16	2.14133	2.132	2.15333	2.204	2.23467	2.18667	2.21867	2.14533	2.14267	2.21733	2.16	2.196	2.16933	2.09333	2.2	2.156	2.25067	2.14933	2.10267	2.144	2.14533	2.084	2.12133	2.14667	2.20133	2.16933	2.08133	2.184	2.216	2.11867	2.14667	2.124	2.13733	2.17867	2.13067	2.12133	2.18933	2.068	2.108	2.13333	2.128	2.048	2.07733	2.06267	1.99733	2.108	2.06133	2.04133	2.16933	2.108	2.10133	2.13333	2.03333	2.03333	2.05467	2.076	2.052	2.052	2.03467	2.01067	2.07333	2.10267	2.084	1.96133	1.91067	1.908	1.80133	1.892	1.97867	2.01467	2.00533	1.98133	1.968	2.008	2.03067	2.02533	1.976	2.00267	1.99333	1.988	1.96267	1.97467	1.948	1.99467	1.96267	2.02533	1.93067	1.904	1.94133	2.012	2.028	1.892	2.02533	2.06667	1.92667	2.03467	1.98933	1.896	1.98	2.00533	1.92933	1.908	1.92267	1.924	1.892	1.948	1.89333	1.89067	1.87067	1.864	1.988	1.86667	2.03867	1.99867	1.896	1.82133	1.91067	1.932	1.92533	1.89733	1.96667	1.90933	1.98	1.82133	1.86267	1.9	1.928	1.844	1.864	2.00533	1.90533	1.816	1.856	1.84267	1.87333	1.82533	1.83333	1.75733	1.86133	1.872	1.79733	1.82933	1.80933	1.86667	1.82933	1.77733	1.776	1.8	1.8	1.748	1.816	1.82267	1.896	1.82133	1.796	1.81333	1.71867	1.73333	1.80533	1.768	1.82	1.764	1.728	1.748	1.77867	1.78533	1.73333	1.824	1.76933	1.82133	1.72267	1.70933	1.63867	1.80667	1.73467	1.76533	1.66	1.77733	1.764	1.72	1.77733	1.72533	1.77733	1.74533	1.672	1.70267	1.68267	1.64933	1.652	1.70133	1.68933	1.71733	1.68667	1.71333	1.71867	1.66933	1.68133	1.66133	1.736	1.612	1.60533	1.73333	1.656	1.62533	1.688	1.55733	1.66533	1.70133	1.70933	1.67733	1.64933	1.69067	1.644	1.62933	1.71333	1.58133	1.66533	1.60267	1.608	1.70667	1.616	1.564	1.64	1.58267	1.552	1.47067	1.41333	1.352	1.308	1.19867	1.07733	1.05467	0.993333	0.796
