wavenumber	counts
253.177	76.3158
253.779	73.0526
254.38	76.7368
254.982	68.5263
255.583	75.4737
256.184	68.3158
256.786	77.1579
257.387	72.4211
257.988	76.4211
258.589	76.6316
259.19	81.7895
259.791	81.4737
260.392	86.1053
260.993	86.7368
261.594	87.0526
262.195	91.6842
262.796	94.9474
263.397	96.8421
263.996	100.737
264.597	110.211
265.197	107.368
265.798	110.526
266.399	109.263
266.999	118.105
267.6	127.684
268.2	132.632
268.799	133.053
269.399	157.263
270	182.421
270.6	184.947
271.2	213.368
271.799	250.737
272.399	290.737
272.999	350.526
273.599	442.316
274.197	650.737
274.798	1316
275.398	6213.05
275.996	17152.6
276.596	17026.7
277.195	17538.6
277.795	16817.5
278.393	14378.3
278.993	13611.3
279.593	13099.8
280.191	12294.4
280.79	11137.3
281.388	7892.1
281.987	1540.95
282.587	563.368
283.185	347.684
283.784	249.684
284.381	207.053
284.981	171.579
285.58	153.053
286.178	137.474
286.777	122.947
287.374	115.053
287.973	106
288.571	100.947
289.17	93.3684
289.767	90.8421
290.366	88.4211
290.963	85.7895
291.562	82
292.159	81.579
292.758	82.9474
293.355	78.5263
293.953	67.8947
294.55	74.1053
295.147	76.2105
295.746	72.4211
296.342	71.4737
296.941	73.1579
297.537	73.8947
298.134	73.6842
298.733	70.9474
299.329	67.8947
299.925	69.3684
300.524	69.4737
301.12	67.2632
301.716	60.8421
302.315	69.1579
302.911	65.3684
303.507	63.1579
304.103	62.1053
304.701	66.7368
305.297	63.6842
305.893	64.6316
306.489	66.6316
307.087	66.9474
307.683	67.6842
308.279	65.3684
308.875	66.7368
309.471	69.0526
310.069	70.5263
310.664	68.3158
311.26	66.4211
311.856	70.3158
312.451	64.5263
313.047	68.5263
313.644	65.0526
314.24	67.4737
314.835	60.9474
315.431	70.4211
316.026	67.4737
316.621	85.3684
317.217	132.105
317.812	137.684
318.407	134.316
319.002	132.737
319.597	119.263
320.193	118.421
320.788	123.895
321.383	113.263
321.978	109.789
322.572	101.053
323.167	80.5263
323.762	69.4737
324.357	62
324.952	60.5263
325.547	61.5789
326.141	67.0526
326.736	59.0526
327.331	61.1579
327.925	61.5789
328.52	59.5789
329.112	62.8421
329.707	60.2105
330.301	56.5263
330.895	63.7895
331.49	59.6842
332.084	57.1579
332.678	55.2632
333.271	58
333.865	62.4211
334.459	62
335.053	59.1579
335.647	58.5263
336.239	63.5789
336.833	75.5789
337.427	117.579
338.021	117.053
338.613	116.105
339.207	109.895
339.801	105.053
340.392	101.474
340.986	104
341.58	103.579
342.171	100.526
342.765	105.684
343.359	92.8421
343.95	83.1579
344.544	72.5263
345.137	73.3684
345.729	74.9474
