wavenumber,counts,wavenumber_adjusted
322.427,3.75467,324.306145840736
323.024,3.8,324.903145840736
323.621,3.79333,325.500145840736
324.216,3.76533,326.095145840736
324.813,3.87067,326.692145840736
325.409,3.72933,327.288145840736
326.006,3.68133,327.885145840736
326.603,3.812,328.482145840736
327.198,3.78667,329.077145840736
327.794,3.81867,329.673145840736
328.391,3.83467,330.270145840736
328.987,3.796,330.866145840736
329.582,3.73467,331.461145840736
330.178,3.68,332.057145840736
330.775,3.72267,332.654145840736
331.369,3.71467,333.248145840736
331.966,3.74,333.845145840736
332.562,3.76133,334.441145840736
333.158,3.63867,335.037145840736
333.753,3.792,335.632145840736
334.349,3.84,336.228145840736
334.945,3.624,336.824145840736
335.539,3.67467,337.418145840736
336.135,3.744,338.014145840736
336.729,3.67733,338.608145840736
337.325,3.60933,339.204145840736
337.921,3.608,339.800145840736
338.515,3.76,340.394145840736
339.111,3.708,340.990145840736
339.705,3.69467,341.584145840736
340.301,3.796,342.180145840736
340.895,3.77867,342.774145840736
341.491,3.76133,343.370145840736
342.086,3.71467,343.965145840736
342.68,3.71733,344.559145840736
343.276,3.716,345.155145840736
343.869,3.62,345.748145840736
344.465,3.776,346.344145840736
345.058,3.73467,346.937145840736
345.654,3.67333,347.533145840736
346.247,3.73867,348.126145840736
346.841,3.79867,348.720145840736
347.436,3.664,349.315145840736
348.029,3.71733,349.908145840736
348.625,3.67067,350.504145840736
349.218,3.72667,351.097145840736
349.813,3.68,351.692145840736
350.406,3.67867,352.285145840736
350.999,3.81333,352.878145840736
351.595,3.75067,353.474145840736
352.188,3.80267,354.067145840736
352.783,3.58133,354.662145840736
353.376,3.696,355.255145840736
353.969,3.688,355.848145840736
354.563,3.72667,356.442145840736
355.156,3.67867,357.035145840736
355.749,3.68667,357.628145840736
356.344,3.688,358.223145840736
356.937,3.63067,358.816145840736
357.529,3.684,359.408145840736
358.124,3.61333,360.003145840736
358.717,3.75867,360.596145840736
359.309,3.62933,361.188145840736
359.902,3.696,361.781145840736
360.496,3.67867,362.375145840736
361.089,3.59067,362.968145840736
361.681,3.55333,363.560145840736
362.274,3.66,364.153145840736
362.866,3.7,364.745145840736
363.46,3.62,365.339145840736
364.053,3.60133,365.932145840736
364.645,3.73867,366.524145840736
