wavenumber,counts,wavenumber_adjusted
240.745,21.4,242.624145840736
241.35,20.65,243.229145840736
241.954,21.05,243.833145840736
242.558,21.7,244.437145840736
243.162,21.725,245.041145840736
243.767,20.95,245.646145840736
244.371,21.525,246.250145840736
244.975,21.325,246.854145840736
245.579,21.05,247.458145840736
246.183,21.05,248.062145840736
246.787,21.825,248.666145840736
247.391,21.75,249.270145840736
247.995,21.8,249.874145840736
248.599,21.5,250.478145840736
249.203,21.775,251.082145840736
249.807,20.95,251.686145840736
250.411,20.7,252.290145840736
251.014,21.525,252.893145840736
251.618,22.5,253.497145840736
252.222,22.725,254.101145840736
252.825,21.675,254.704145840736
253.429,20.825,255.308145840736
254.03,21.475,255.909145840736
254.634,21.95,256.513145840736
255.237,21.2,257.116145840736
255.841,23.4,257.720145840736
256.444,22.2,258.323145840736
257.048,22,258.927145840736
257.651,21.8,259.530145840736
258.252,22.275,260.131145840736
258.855,22.1,260.734145840736
259.458,23.225,261.337145840736
260.062,22.1,261.941145840736
260.665,23.15,262.544145840736
261.266,23.6,263.145145840736
261.869,22.275,263.748145840736
262.472,23.1,264.351145840736
263.075,23.7,264.954145840736
263.676,22.45,265.555145840736
264.278,22.65,266.157145840736
264.881,23.1,266.760145840736
265.482,22.925,267.361145840736
266.085,21.75,267.964145840736
266.688,22.95,268.567145840736
267.288,23.725,269.167145840736
267.891,23.3,269.770145840736
268.493,23.45,270.372145840736
269.094,22.75,270.973145840736
269.696,24.125,271.575145840736
270.299,23.225,272.178145840736
270.899,25.075,272.778145840736
271.502,24.675,273.381145840736
272.104,24.4,273.983145840736
272.704,23.5,274.583145840736
273.307,23.8,275.186145840736
273.907,24.275,275.786145840736
274.509,24.75,276.388145840736
275.109,23.55,276.988145840736
275.711,25.3,277.590145840736
276.313,24.825,278.192145840736
276.913,23.975,278.792145840736
277.515,25.925,279.394145840736
278.115,25.175,279.994145840736
278.717,25.075,280.596145840736
279.317,24.95,281.196145840736
279.919,24.45,281.798145840736
280.519,26.075,282.398145840736
281.12,26.7,282.999145840736
281.72,25.75,283.599145840736
282.322,25.15,284.201145840736
282.921,25.95,284.800145840736
283.521,25.35,285.400145840736
284.122,25.2,286.001145840736
284.722,26.6,286.601145840736
285.323,25.85,287.202145840736
285.923,26.825,287.802145840736
286.522,26.45,288.401145840736
287.124,28.175,289.003145840736
287.723,26,289.602145840736
288.324,27.425,290.203145840736
288.923,27.475,290.802145840736
289.523,27.4,291.402145840736
290.124,29.2,292.003145840736
290.723,27.9,292.602145840736
291.322,29.375,293.201145840736
291.923,28.55,293.802145840736
292.522,29.825,294.401145840736
293.121,28.575,295.000145840736
293.72,29.05,295.599145840736
294.321,30.65,296.200145840736
294.919,31.05,296.798145840736
295.518,30.925,297.397145840736
296.117,31.05,297.996145840736
296.718,31.475,298.597145840736
297.316,32.75,299.195145840736
297.915,33.05,299.794145840736
298.514,32.5,300.393145840736
299.112,34.825,300.991145840736
299.713,34.05,301.592145840736
300.311,35.675,302.190145840736
300.91,37.8,302.789145840736
301.508,38.9,303.387145840736
302.106,40.05,303.985145840736
302.705,40.4,304.584145840736
303.305,41,305.184145840736
303.903,39.5,305.782145840736
304.501,40.75,306.380145840736
305.099,38.9,306.978145840736
305.698,39.475,307.577145840736
306.296,35.55,308.175145840736
306.894,36.8,308.773145840736
307.492,34.65,309.371145840736
308.09,33.175,309.969145840736
308.688,32.8,310.567145840736
309.285,32.4,311.164145840736
309.883,30.175,311.762145840736
310.481,30.825,312.360145840736
311.079,30.175,312.958145840736
311.677,29.25,313.556145840736
312.274,28.8,314.153145840736
312.872,29.925,314.751145840736
313.47,29.25,315.349145840736
314.067,28.9,315.946145840736
314.665,26.975,316.544145840736
315.262,28.575,317.141145840736
315.86,28.1,317.739145840736
316.457,27.575,318.336145840736
317.054,27.15,318.933145840736
317.652,27.375,319.531145840736
318.249,26.7,320.128145840736
318.846,26.275,320.725145840736
319.443,24.7,321.322145840736
320.041,26.25,321.920145840736
320.636,26.125,322.515145840736
321.233,26.325,323.112145840736
321.83,25.5,323.709145840736
322.427,24.05,324.306145840736
323.024,25.95,324.903145840736
323.621,25.375,325.500145840736
324.216,24.5,326.095145840736
