36.682;1471.000
37.076;1465.000
37.469;1488.000
37.862;1465.000
38.255;1491.000
38.649;1471.000
39.042;1476.000
39.435;1488.000
39.828;1458.000
40.221;1497.000
40.614;1465.000
41.008;1459.000
41.401;1461.000
41.794;1466.000
42.187;1515.000
42.580;1487.000
42.973;1442.000
43.366;1465.000
43.759;1490.000
44.152;1465.000
44.545;1449.000
44.938;1475.000
45.331;1466.000
45.724;1460.000
46.116;1461.000
46.509;1497.000
46.902;1468.000
47.295;1440.000
47.688;1466.000
48.080;1469.000
48.473;1469.000
48.866;1499.000
49.259;1491.000
49.651;1449.000
50.044;1466.000
50.437;1477.000
50.829;1453.000
51.222;1471.000
51.615;1498.000
52.007;1445.000
52.400;1507.000
52.792;1483.000
53.185;1452.000
53.577;1490.000
53.970;1455.000
54.362;1472.000
54.755;1491.000
55.147;1461.000
55.539;1466.000
55.932;1471.000
56.324;1479.000
56.716;1488.000
57.109;1463.000
57.501;1480.000
57.893;1488.000
58.286;1465.000
58.678;1483.000
59.070;1483.000
59.462;1472.000
59.855;1485.000
60.247;1477.000
60.639;1474.000
61.031;1464.000
61.423;1484.000
61.815;1472.000
62.207;1457.000
62.599;1483.000
62.991;1450.000
63.383;1494.000
63.775;1494.000
64.167;1505.000
64.559;1479.000
64.951;1449.000
65.343;1480.000
65.735;1492.000
66.127;1460.000
66.519;1455.000
66.910;1471.000
67.302;1486.000
67.694;1465.000
68.086;1447.000
68.478;1506.000
68.869;1517.000
69.261;1492.000
69.653;1500.000
70.044;1485.000
70.436;1488.000
70.828;1459.000
71.219;1487.000
71.611;1472.000
72.003;1455.000
72.394;1445.000
72.786;1463.000
73.177;1481.000
73.569;1496.000
73.960;1466.000
74.352;1482.000
74.743;1490.000
75.134;1491.000
75.526;1462.000
75.917;1458.000
76.309;1465.000
76.700;1469.000
77.091;1457.000
77.483;1476.000
77.874;1453.000
78.265;1451.000
78.656;1455.000
79.048;1457.000
79.439;1469.000
79.830;1461.000
80.221;1484.000
80.612;1501.000
81.004;1520.000
81.395;1525.000
81.786;1509.000
82.177;1445.000
82.568;1450.000
82.959;1496.000
83.350;1470.000
83.741;1470.000
84.132;1486.000
84.523;1475.000
84.914;1467.000
85.305;1485.000
85.696;1856.000
86.086;2505.000
86.477;1477.000
86.868;1461.000
87.259;1520.000
87.650;1484.000
88.041;1473.000
88.431;1467.000
88.822;1463.000
89.213;1486.000
89.604;1464.000
89.994;1480.000
90.385;1476.000
90.775;1505.000
91.166;1440.000
91.557;1472.000
91.947;1494.000
92.338;1477.000
92.728;1499.000
93.119;1478.000
93.509;1480.000
93.900;1484.000
94.290;1468.000
94.681;1467.000
95.071;1465.000
95.462;1475.000
95.852;1471.000
96.242;1477.000
96.633;1477.000
97.023;1455.000
97.414;1462.000
97.804;1453.000
98.194;1446.000
98.584;1470.000
98.975;1459.000
99.365;1476.000
99.755;1454.000
100.145;1503.000
100.535;1495.000
100.925;1475.000
101.316;1486.000
101.706;1457.000
102.096;1482.000
102.486;1492.000
102.876;1474.000
103.266;1465.000
103.656;1527.000
104.046;1469.000
104.436;1479.000
104.826;1516.000
105.216;1489.000
105.606;1463.000
105.996;1452.000
106.385;1479.000
106.775;1504.000
107.165;1449.000
107.555;1462.000
107.945;1483.000
108.334;1528.000
108.724;1508.000
109.114;1449.000
109.504;1475.000
109.893;1461.000
