36.682;1390.200
37.076;1389.400
37.469;1389.400
37.862;1387.000
38.255;1390.200
38.649;1388.600
39.042;1390.400
39.435;1390.200
39.828;1390.400
40.221;1390.000
40.614;1387.600
41.008;1388.000
41.401;1388.200
41.794;1389.200
42.187;1391.400
42.580;1391.000
42.973;1389.400
43.366;1389.400
43.759;1391.000
44.152;1389.000
44.545;1389.400
44.938;1391.000
45.331;1388.200
45.724;1389.600
46.116;1387.800
46.509;1391.000
46.902;1387.800
47.295;1387.200
47.688;1388.800
48.080;1389.000
48.473;1389.000
48.866;1391.400
49.259;1391.200
49.651;1388.000
50.044;1389.800
50.437;1390.000
50.829;1390.200
51.222;1389.600
51.615;1390.400
52.007;1388.600
52.400;1392.000
52.792;1390.800
53.185;1389.000
53.577;1391.200
53.970;1389.200
54.362;1391.400
54.755;1390.400
55.147;1388.800
55.539;1387.800
55.932;1389.400
56.324;1391.800
56.716;1390.200
57.109;1390.600
57.501;1388.400
57.893;1389.200
58.286;1389.200
58.678;1391.000
59.070;1389.200
59.462;1388.600
59.855;1390.600
60.247;1389.400
60.639;1388.400
61.031;1388.800
61.423;1390.200
61.815;1389.200
62.207;1388.600
62.599;1391.800
62.991;1388.400
63.383;1391.800
63.775;1392.200
64.167;1390.800
64.559;1390.000
64.951;1388.200
65.343;1390.800
65.735;1392.600
66.127;1388.600
66.519;1388.800
66.910;1390.600
67.302;1390.400
67.694;1389.800
68.086;1387.400
68.478;1391.400
68.869;1392.800
69.261;1389.800
69.653;1391.400
70.044;1389.800
70.436;1389.000
70.828;1387.400
71.219;1390.200
71.611;1388.600
72.003;1388.000
72.394;1390.000
72.786;1389.600
73.177;1390.400
73.569;1390.000
73.960;1388.200
74.352;1388.600
74.743;1390.200
75.134;1388.400
75.526;1389.000
75.917;1388.000
76.309;1389.000
76.700;1387.800
77.091;1388.400
77.483;1390.400
77.874;1390.000
78.265;1388.600
78.656;1389.000
79.048;1387.800
79.439;1389.400
79.830;1390.400
80.221;1390.400
80.612;1391.800
81.004;1395.200
81.395;1394.000
81.786;1391.600
82.177;1389.000
82.568;1391.400
82.959;1392.800
83.350;1394.000
83.741;1392.800
84.132;1394.400
84.523;1396.800
84.914;1393.800
85.305;1395.200
85.696;1396.400
86.086;1398.000
86.477;1396.600
86.868;1397.800
87.259;1402.000
87.650;1398.000
88.041;1399.000
88.431;1397.600
88.822;1399.000
89.213;1398.600
89.604;1396.400
89.994;1397.400
90.385;1396.400
90.775;1397.000
91.166;1396.800
91.557;1398.400
91.947;1400.800
92.338;1398.000
92.728;1397.000
93.119;1397.200
93.509;1397.400
93.900;1396.000
94.290;1397.000
94.681;1396.600
95.071;1398.200
95.462;1397.400
95.852;1397.600
96.242;1396.400
96.633;1398.200
97.023;1395.400
97.414;1397.800
97.804;1398.000
98.194;1396.400
98.584;1396.600
98.975;1395.000
99.365;1397.400
99.755;1397.800
100.145;1399.000
100.535;1399.400
100.925;1398.800
101.316;1398.600
101.706;1396.000
102.096;1397.000
102.486;1397.400
102.876;1397.000
103.266;1397.800
103.656;1398.600
104.046;1396.200
104.436;1397.400
104.826;1398.600
105.216;1398.600
105.606;1393.800
