197.067	0.408
197.674	0.46
198.283	0.536
198.893	0.692
199.502	0.708
200.109	0.776
200.718	0.784
201.327	0.832
201.934	0.908
202.543	0.896
203.15	0.884
203.759	0.908
204.368	0.9
204.975	0.864
205.584	0.856
206.19	0.924
206.799	0.896
207.408	0.9
208.014	0.88
208.623	0.876
209.229	0.948
209.838	0.752
210.444	0.816
211.053	0.992
211.659	0.884
212.267	0.892
212.874	0.92
213.482	0.896
214.088	0.82
214.696	0.924
215.302	0.908
215.911	0.984
216.517	0.852
217.122	1.012
217.731	0.876
218.336	0.9
218.944	0.94
219.55	1.02
220.156	0.94
220.764	0.884
221.369	0.972
221.977	0.936
222.583	0.896
223.188	0.948
223.796	0.928
224.401	1.016
225.007	0.924
225.614	0.9
226.22	0.964
226.825	0.948
227.43	0.964
228.038	0.928
228.643	1.012
229.248	1.004
229.853	0.94
230.46	0.94
231.065	0.984
231.671	1.012
232.275	0.984
232.88	0.984
233.487	0.956
234.092	0.984
234.697	1.072
235.302	0.98
235.907	1.088
236.511	1.06
237.118	0.968
237.723	1.04
238.327	0.924
238.932	0.984
239.536	1.112
240.141	1.032
240.745	1.06
241.35	0.968
241.954	1.012
242.558	0.992
243.162	0.98
243.767	1.008
244.371	1.112
244.975	0.936
245.579	0.908
246.183	1.06
246.787	0.98
247.391	1.064
247.995	0.928
248.599	1.012
249.203	1.012
249.807	1.016
250.411	1.004
251.014	1.112
251.618	0.976
252.222	0.94
252.825	0.948
253.429	1.02
254.03	0.956
254.634	1.012
255.237	0.928
255.841	0.936
256.444	1.028
257.048	0.956
257.651	0.968
258.252	1.04
258.855	0.952
259.458	0.948
260.062	0.948
260.665	0.896
261.266	0.972
261.869	0.96
262.472	0.916
263.075	0.924
263.676	0.9896
264.278	1.088
264.881	1.06
265.482	1
266.085	1.08
266.688	0.932
267.288	1.044
267.891	0.876
268.493	0.996
269.094	1.02
269.696	0.98
270.299	0.912
270.899	0.964
271.502	0.964
272.104	0.964
272.704	0.932
273.307	1.008
273.907	0.908
274.509	0.948
275.109	1.044
275.711	0.968
276.313	0.94
276.913	0.952
277.515	1.056
278.115	1.028
278.717	0.956
279.317	0.908
279.919	0.936
280.519	0.984
281.12	1.052
281.72	1.052
282.322	1.026
282.921	1.018
283.521	1.016
284.122	0.944
284.722	1.024
285.323	1.012
285.923	1.016
286.522	0.94
287.124	1.096
287.723	1
288.324	0.992
288.923	0.972
289.523	0.952
290.124	0.936
290.723	0.968
291.322	1.076
291.923	1.052
292.522	1.048
293.121	0.984
293.72	0.888
294.321	0.992
294.919	1.068
295.518	0.972
296.117	0.924
296.718	0.956
297.316	0.984
297.915	1.004
298.514	0.984
299.112	1.04
299.713	0.936
300.311	0.948
300.91	1.024
301.508	0.94
302.106	0.92
302.705	1.012
303.305	0.856
303.903	1.036
304.501	0.928
305.099	0.996
305.698	0.896
306.296	0.976
306.894	1.052
307.492	0.932
308.09	0.932
308.688	0.98
309.285	0.96
309.883	0.804
310.481	0.952
311.079	1.02
311.677	0.96
312.274	1.036
312.872	0.948
313.47	0.892
314.067	1.008
314.665	0.88
315.262	0.908
315.86	1.068
316.457	1.064
317.054	0.88
317.652	0.964
318.249	0.988
318.846	0.9
319.443	0.9
320.041	0.908
320.636	1.028
321.233	0.96
321.83	0.976
322.427	0.836
323.024	0.98
323.621	0.98
324.216	0.82
324.813	0.932
325.409	0.952
326.006	0.872
326.603	0.908
327.198	0.848
327.794	0.948
328.391	0.916
328.987	0.836
329.582	0.888
330.178	0.96
330.775	0.912
331.369	0.932
331.966	0.932
332.562	1.008
333.158	0.94
333.753	0.872
334.349	0.952
334.945	0.976
335.539	0.944
336.135	0.928
336.729	0.916
337.325	0.956
337.921	0.976
338.515	0.912
339.111	0.828
339.705	0.776
340.301	0.912
340.895	0.92
341.491	0.928
342.086	0.888
342.68	0.816
343.276	0.856
343.869	0.92
344.465	0.864
345.058	0.972
345.654	0.872
346.247	0.848
346.841	0.896
347.436	0.916
348.029	0.888
348.625	0.904
349.218	0.972
349.813	0.912
350.406	0.864
350.999	0.924
351.595	0.92
352.188	0.916
352.783	0.82
353.376	0.872
353.969	0.872
354.563	0.868
355.156	0.928
355.749	0.9
356.344	0.872
356.937	0.908
357.529	0.916
358.124	0.884
358.717	0.84
359.309	0.84
359.902	0.888
360.496	0.876
361.089	0.868
361.681	0.904
362.274	0.96
362.866	0.868
363.46	0.86
364.053	0.96
364.645	0.888
365.237	0.944
365.829	0.916
366.423	0.86
367.015	0.876
367.607	0.828
368.199	0.896
368.791	0.856
369.383	0.752
369.975	0.884
370.567	0.844
371.159	0.84
371.753	0.948
372.344	0.912
372.936	0.864
373.528	0.896
374.119	0.84
374.711	0.804
375.303	0.8
375.894	0.832
376.486	0.9
377.077	0.872
377.668	0.724
378.26	0.788
378.851	0.86
379.442	0.816
380.034	0.74
380.623	0.72
381.214	0.84
381.805	0.892
382.396	0.876
382.987	0.864
383.578	0.988
384.169	0.876
384.76	0.816
385.351	0.904
385.94	0.8
386.53	0.856
387.121	0.844
387.712	0.752
388.303	0.84
388.893	0.808
389.482	0.768
390.073	0.868
390.663	0.836
391.254	0.844
391.842	0.84
392.432	0.772
393.023	0.852
393.613	0.864
394.202	0.732
394.792	0.796
395.382	0.812
395.97	0.88
396.56	0.836
397.151	0.852
397.739	0.88
398.329	0.824
398.919	0.828
399.507	0.912
400.097	0.86
400.686	0.928
401.274	0.796
401.864	0.852
402.452	0.756
403.042	0.796
403.631	0.82
404.219	0.74
404.809	0.748
405.396	0.808
405.986	0.832
406.573	0.824
407.163	0.776
407.75	0.76
408.34	0.768
408.927	0.788
409.516	0.872
410.103	0.76
410.693	0.86
411.28	0.808
411.867	0.864
412.456	0.78
413.043	0.796
413.632	0.832
414.219	0.772
414.808	0.768
415.395	0.8
415.982	0.728
416.571	0.752
417.158	0.76
417.745	0.816
418.333	0.748
418.92	0.768
419.507	0.772
420.095	0.812
420.682	0.836
421.268	0.8
421.855	0.756
422.443	0.832
423.03	0.708
423.616	0.764
424.203	0.664
424.791	0.736
425.377	0.804
425.963	0.832
426.55	0.788
427.136	0.668
427.724	0.724
428.31	0.74
428.896	0.648
429.482	0.812
430.068	0.78
430.654	0.74
431.242	0.688
431.828	0.756
432.414	0.764
432.999	0.784
433.585	0.784
434.171	0.688
434.757	0.668
435.342	0.748
435.928	0.72
436.513	0.712
437.099	0.728
437.684	0.716
438.27	0.728
438.855	0.844
439.441	0.752
440.026	0.74
440.611	0.76
441.197	0.672
441.782	0.764
442.367	0.784
442.952	0.796
443.537	0.704
444.122	0.696
444.707	0.744
445.292	0.72
445.877	0.696
446.46	0.748
447.045	0.704
447.63	0.688
448.215	0.676
448.799	0.708
449.384	0.692
449.969	0.732
450.552	0.712
451.136	0.768
451.721	0.796
452.305	0.74
452.89	0.632
453.472	0.684
454.057	0.768
454.641	0.68
455.223	0.592
455.808	0.68
456.392	0.692
456.976	0.72
457.558	0.692
458.143	0.776
458.727	0.648
459.309	0.708
459.893	0.696
460.477	0.776
461.059	0.68
461.643	0.736
462.227	0.716
462.809	0.668
463.392	0.688
463.974	0.736
464.558	0.708
465.142	0.712
465.723	0.708
466.307	0.748
466.889	0.744
467.472	0.688
468.054	0.796
468.637	0.676
469.219	0.676
469.802	0.604
470.383	0.664
470.967	0.692
471.548	0.732
472.131	0.648
472.713	0.68
473.296	0.66
473.877	0.672
474.458	0.64
475.041	0.724
475.622	0.644
476.205	0.64
476.786	0.588
477.367	0.688
477.95	0.648
478.531	0.624
479.112	0.576
479.694	0.636
480.275	0.828
480.856	0.656
481.438	0.736
482.019	0.708
482.6	0.688
483.182	0.728
483.763	0.656
484.343	0.696
484.924	0.78
485.506	0.74
486.086	0.708
486.667	0.716
487.247	0.684
487.827	0.756
488.41	0.66
488.99	0.628
489.57	0.664
490.15	0.656
490.73	0.576
491.31	0.66
491.892	0.612
492.472	0.672
493.052	0.564
493.632	0.676
494.212	0.752
494.791	0.592
495.371	0.616
495.951	0.656
496.531	0.644
497.11	0.732
497.69	0.572
498.27	0.592
498.849	0.616
499.429	0.656
500.008	0.668
500.587	0.56
501.167	0.712
501.746	0.636
502.326	0.664
502.905	0.688
503.484	0.596
504.063	0.676
504.643	0.572
505.222	0.68
505.801	0.62
506.38	0.62
506.959	0.716
507.538	0.624
508.115	0.652
508.694	0.64
509.273	0.64
509.851	0.56
510.43	0.64
511.009	0.58
511.586	0.668
512.164	0.668
512.743	0.64
513.322	0.584
513.9	0.692
514.477	0.624
515.055	0.588
515.634	0.62
516.212	0.66
516.789	0.696
517.367	0.696
517.945	0.732
518.522	0.82
519.1	0.948
519.678	1.024
520.254	1.012
520.832	1.032
521.411	1.104
521.987	1.048
522.565	1.04
523.143	0.94
523.719	0.888
524.297	0.852
524.872	0.748
525.45	0.712
526.026	0.684
526.604	0.764
527.182	0.632
527.757	0.712
528.335	0.708
528.911	0.604
529.488	0.64
530.064	0.648
530.641	0.668
531.217	0.66
531.794	0.572
532.37	0.668
532.945	0.692
533.522	0.616
534.098	0.632
534.675	0.6
535.25	0.712
535.827	0.612
536.402	0.584
536.977	0.664
537.555	0.612
538.13	0.636
538.705	0.648
539.282	0.62
539.857	0.636
540.431	0.584
541.008	0.588
541.583	0.604
542.158	0.624
542.735	0.62
543.309	0.576
543.884	0.628
544.459	0.568
545.035	0.576
545.61	0.596
546.184	0.572
546.759	0.588
547.335	0.576
547.91	0.544
548.484	0.58
549.058	0.628
549.633	0.684
550.207	0.552
550.783	0.56
551.357	0.592
551.932	0.556
552.506	0.592
553.08	0.548
553.654	0.536
554.228	0.604
554.802	0.604
555.376	0.628
555.95	0.568
556.524	0.548
557.099	0.532
557.673	0.532
558.247	0.504
558.821	0.62
559.394	0.588
559.968	0.592
560.542	0.56
561.115	0.592
561.687	0.588
562.26	0.544
562.834	0.572
563.407	0.596
