wavenumber,counts,wavenumber_adjusted
139.36,0.183333,139.295712063135
139.752,0.198333,139.687543726992
140.143,0.211667,140.078375820277
140.535,0.193333,140.470207484133
140.926,0.21,140.861039577418
141.318,0.2,141.252871241274
141.709,0.19,141.643703334559
142.101,0.195,142.035534998416
142.492,0.183333,142.426367091701
142.882,0.181667,142.816199614415
143.275,0.186667,143.209030848842
143.665,0.186667,143.598863371556
144.057,0.175,143.990695035412
144.448,0.191667,144.381527128698
144.839,0.181667,144.772359221983
145.231,0.165,145.164190885839
145.621,0.19,145.554023408553
146.012,0.19,145.944855501838
146.404,0.17,146.336687165694
146.794,0.17,146.726519688409
147.185,0.196667,147.117351781694
147.575,0.21,147.507184304408
147.967,0.168333,147.899015968264
148.357,0.195,148.288848490978
148.748,0.201667,148.679680584263
149.138,0.186667,149.069513106977
149.53,0.188333,149.461344770833
149.92,0.183333,149.851177293548
150.31,0.191667,150.241009816262
150.701,0.173333,150.631841909547
151.091,0.19,151.021674432261
151.483,0.195,151.413506096117
151.873,0.163333,151.803338618831
152.263,0.188333,152.193171141545
152.653,0.168333,152.583003664259
153.044,0.156667,152.973835757545
153.434,0.15,153.363668280259
153.825,0.168333,153.754500373544
154.215,0.146667,154.144332896258
154.605,0.196667,154.534165418972
154.996,0.181667,154.924997512257
155.386,0.181667,155.314830034971
155.776,0.181667,155.704662557685
156.166,0.188333,156.094495080399
156.556,0.181667,156.484327603113
156.946,0.205,156.874160125828
157.336,0.208333,157.263992648542
157.725,0.186667,157.652825600685
158.115,0.176667,158.042658123399
158.505,0.19,158.432490646113
158.895,0.183333,158.822323168827
159.285,0.166667,159.212155691541
159.675,0.173333,159.601988214255
160.065,0.175,159.991820736969
160.454,0.201667,160.380653689112
160.844,0.15,160.770486211826
161.234,0.156667,161.16031873454
161.624,0.196667,161.550151257255
162.013,0.171667,161.938984209398
162.402,0.156667,162.327817161541
162.791,0.153333,162.716650113684
163.181,0.17,163.106482636398
163.571,0.176667,163.496315159112
163.96,0.178333,163.885148111255
164.35,0.17,164.274980633969
164.739,0.208333,164.663813586112
165.127,0.161667,165.051646967684
165.517,0.136667,165.441479490398
165.906,0.193333,165.830312442541
166.296,0.183333,166.220144965255
166.685,0.173333,166.608977917398
167.073,0.133333,166.99681129897
167.463,0.191667,167.386643821684
167.852,0.188333,167.775476773827
168.242,0.183333,168.165309296541
168.63,0.16,168.553142678113
169.019,0.18,168.941975630256
169.408,0.146667,169.330808582399
169.796,0.183333,169.718641963971
170.185,0.168333,170.107474916114
170.575,0.173333,170.497307438828
170.963,0.193333,170.8851408204
171.352,0.19,171.273973772543
171.741,0.195,171.662806724686
172.129,0.198333,172.050640106258
172.518,0.203333,172.439473058401
172.907,0.173333,172.828306010544
173.295,0.175,173.216139392116
173.684,0.193333,173.604972344259
174.072,0.198333,173.992805725831
174.461,0.181667,174.381638677974
174.848,0.156667,174.768472488975
175.237,0.19,175.157305441118
175.626,0.156667,175.546138393261
176.014,0.186667,175.933971774833
176.403,0.186667,176.322804726976
176.79,0.193333,176.709638537977
177.179,0.158333,177.09847149012
177.567,0.143333,177.486304871692
177.956,0.146667,177.875137823835
178.343,0.176667,178.261971634836
178.73,0.17,178.648805445837
179.119,0.175,179.03763839798
179.507,0.186667,179.425471779552
179.895,0.191667,179.813305161124
180.283,0.18,180.201138542696
180.672,0.18,180.589971494839
181.059,0.193333,180.97680530584
181.446,0.208333,181.363639116841
181.835,0.191667,181.752472068984
182.222,0.206667,182.139305879985
182.609,0.213333,182.526139690986
182.998,0.221667,182.914972643129
183.385,0.211667,183.30180645413
183.772,0.213333,183.688640265131
184.161,0.21,184.077473217274
184.548,0.2,184.464307028275
184.935,0.216667,184.851140839275
185.324,0.23,185.239973791419
185.711,0.208333,185.626807602419
186.098,0.183333,186.01364141342
186.485,0.173333,186.400475224421
186.873,0.186667,186.788308605993
187.26,0.193333,187.175142416994
187.647,0.206667,187.561976227995
188.034,0.173333,187.948810038996
188.421,0.2,188.335643849997
188.809,0.176667,188.723477231569
189.196,0.198333,189.11031104257
189.583,0.218333,189.497144853571
189.97,0.201667,189.883978664571
190.357,0.191667,190.270812475572
190.743,0.208333,190.656646716002
191.132,0.195,191.045479668145
191.519,0.186667,191.432313479146
191.905,0.2,191.818147719576
192.292,0.176667,192.204981530577
192.679,0.15,192.591815341578
193.065,0.156667,192.977649582008
193.452,0.186667,193.364483393009
193.839,0.203333,193.751317204009
194.225,0.166667,194.137151444439
194.612,0.186667,194.52398525544
194.998,0.195,194.90981949587
195.385,0.163333,195.296653306871
195.772,0.185,195.683487117872
196.158,0.175,196.069321358302
196.545,0.185,196.456155169303
196.931,0.188333,196.841989409732
197.318,0.193333,197.228823220733
197.704,0.165,197.614657461163
198.09,0.156667,198.000491701593
198.477,0.156667,198.387325512594
198.863,0.17,198.773159753024
199.25,0.2,199.159993564025
199.636,0.188333,199.545827804455
200.021,0.158333,199.930662474313
200.407,0.173333,200.316496714743
200.793,0.168333,200.702330955173
201.18,0.18,201.089164766174
201.566,0.195,201.474999006604
201.952,0.181667,201.860833247034
202.337,0.186667,202.245667916892
202.723,0.231667,202.631502157322
203.109,0.186667,203.017336397752
203.496,0.186667,203.404170208753
203.882,0.213333,203.790004449183
204.266,0.2,204.173839548471
204.652,0.193333,204.5596737889
205.039,0.191667,204.946507599901
205.425,0.178333,205.332341840331
205.809,0.186667,205.716176939619
206.195,0.17,206.102011180049
206.581,0.173333,206.487845420479
206.966,0.198333,206.872680090337
207.352,0.198333,207.258514330767
207.738,0.176667,207.644348571197
208.124,0.165,208.030182811627
208.508,0.165,208.414017910915
208.894,0.165,208.799852151344
209.278,0.175,209.183687250632
209.664,0.203333,209.569521491062
210.05,0.19,209.955355731492
210.434,0.203333,210.33919083078
210.82,0.19,210.725025071209
211.204,0.18,211.108860170497
211.59,0.186667,211.494694410927
211.976,0.205,211.880528651357
212.36,0.203333,212.264363750645
212.746,0.195,212.650197991074
213.13,0.183333,213.034033090362
213.516,0.21,213.419867330792
213.9,0.186667,213.80370243008
214.286,0.191667,214.189536670509
214.67,0.186667,214.573371769797
215.055,0.185,214.958206439656
215.439,0.226667,215.342041538944
215.825,0.183333,215.727875779374
216.209,0.183333,216.111710878661
216.593,0.16,216.495545977949
216.979,0.208333,216.881380218379
217.363,0.146667,217.265215317667
217.748,0.186667,217.650049987525
218.132,0.196667,218.033885086813
218.516,0.166667,218.417720186101
218.901,0.175,218.80255485596
219.285,0.211667,219.186389955247
219.669,0.2,219.570225054535
220.054,0.186667,219.955059724394
220.438,0.225,220.338894823681
220.822,0.19,220.722729922969
221.207,0.176667,221.107564592828
221.591,0.18,221.491399692116
221.975,0.191667,221.875234791403
222.36,0.175,222.260069461262
222.744,0.17,222.64390456055
223.128,0.17,223.027739659838
223.511,0.17,223.410575188554
223.896,0.188333,223.795409858413
224.28,0.186667,224.179244957701
224.664,0.191667,224.563080056988
225.047,0.2,224.945915585705
225.431,0.215,225.329750684993
225.816,0.193333,225.714585354852
226.2,0.206667,226.098420454139
226.583,0.195,226.481255982856
226.967,0.18,226.865091082144
227.35,0.215,227.24792661086
227.734,0.211667,227.631761710148
228.117,0.22,228.014597238865
