wavenumber,counts,wavenumber_adjusted
103.188,0.446667,103.139245366689
103.582,0.36,103.533076171687
103.978,0.473333,103.928906117828
104.372,0.453333,104.322736922826
104.767,0.53,104.717567298395
105.161,0.566667,105.111398103394
105.555,0.643333,105.505228908392
105.951,0.743333,105.901058854533
106.345,0.776667,106.294889659531
106.739,0.811111,106.688720464529
107.134,0.837037,107.083550840099
107.528,0.881605,107.477381645097
107.922,0.856584,107.871212450095
108.318,0.816187,108.267042396236
108.711,0.879011,108.659873630663
109.105,0.793023,109.053704435661
109.501,0.78,109.449534381802
109.894,0.67,109.842365616229
110.288,0.72,110.236196421228
110.682,0.7,110.630027226226
111.076,0.76,111.023858031224
111.471,0.816667,111.418688406794
111.865,0.82,111.812519211792
112.258,0.596667,112.205350446219
112.652,0.791667,112.599181251218
113.046,0.758333,112.993012056216
113.441,0.758333,113.387842431785
113.835,0.721667,113.781673236784
114.228,0.73,114.174504471211
114.622,0.778333,114.568335276209
115.015,0.713333,114.961166510637
115.409,0.746667,115.354997315635
115.802,0.826667,115.747828550062
116.197,0.81875,116.142658925632
116.591,0.770083,116.53648973063
116.984,0.816667,116.929320965057
117.378,0.76,117.323151770055
117.771,0.773333,117.715983004483
118.165,0.788333,118.109813809481
118.558,0.74,118.502645043908
118.951,0.793333,118.895476278336
119.345,0.813333,119.289307083334
119.738,0.776667,119.682138317761
120.131,0.771667,120.074969552189
120.525,0.691667,120.468800357187
120.918,0.708333,120.861631591614
121.311,0.795,121.254462826041
121.704,0.735,121.647294060469
122.098,0.738333,122.041124865467
122.491,0.758333,122.433956099894
122.884,0.858333,122.826787334322
123.277,0.773333,123.219618568749
123.67,0.816667,123.612449803176
124.062,0.811667,124.004281467032
124.455,0.853333,124.39711270146
124.848,0.826667,124.789943935887
125.241,0.78,125.182775170314
125.634,0.748333,125.575606404741
126.027,0.71,125.968437639169
126.42,0.768333,126.361268873596
126.812,0.73,126.753100537452
127.204,0.71,127.144932201308
127.597,0.743333,127.537763435736
127.99,0.808333,127.930594670163
128.383,0.725,128.32342590459
128.775,0.733333,128.715257568446
129.167,0.768333,129.107089232303
129.56,0.636667,129.49992046673
129.953,0.796667,129.892751701157
130.344,0.793333,130.283583794442
130.737,0.78,130.67641502887
131.13,0.775,131.069246263297
131.521,0.815,131.460078356582
131.914,0.746667,131.852909591009
132.307,0.768333,132.245740825437
132.699,0.765,132.637572489293
133.09,0.803333,133.028404582578
133.483,0.708333,133.421235817005
133.874,0.728333,133.81206791029
134.267,0.7,134.204899144718
134.659,0.703333,134.596730808574
135.05,0.71,134.987562901859
135.443,0.798333,135.380394136286
135.835,0.723333,135.772225800143
136.226,0.741667,136.163057893428
136.619,0.858333,136.555889127855
137.01,0.813333,136.94672122114
137.402,0.83,137.338552884996
137.793,0.765,137.729384978282
138.186,0.753333,138.122216212709
