wavenumber,counts,wavenumber_adjusted
103.188,0.193333,103.139245366689
103.582,0.113333,103.533076171687
103.978,0.19,103.928906117828
104.372,0.228333,104.322736922826
104.767,0.235,104.717567298395
105.161,0.271667,105.111398103394
105.555,0.266667,105.505228908392
105.951,0.295,105.901058854533
106.345,0.34,106.294889659531
106.739,0.366667,106.688720464529
107.134,0.363333,107.083550840099
107.528,0.413333,107.477381645097
107.922,0.35,107.871212450095
108.318,0.343333,108.267042396236
108.711,0.4,108.659873630663
109.105,0.39,109.053704435661
109.501,0.34,109.449534381802
109.894,0.316667,109.842365616229
110.288,0.3,110.236196421228
110.682,0.313333,110.630027226226
111.076,0.306667,111.023858031224
111.471,0.315,111.418688406794
111.865,0.296667,111.812519211792
112.258,0.311667,112.205350446219
112.652,0.278333,112.599181251218
113.046,0.308333,112.993012056216
113.441,0.293333,113.387842431785
113.835,0.283333,113.781673236784
114.228,0.303333,114.174504471211
114.622,0.323333,114.568335276209
115.015,0.293333,114.961166510637
115.409,0.326667,115.354997315635
115.802,0.336667,115.747828550062
116.197,0.378333,116.142658925632
116.591,0.31,116.53648973063
116.984,0.348333,116.929320965057
117.378,0.34,117.323151770055
117.771,0.368333,117.715983004483
118.165,0.325,118.109813809481
118.558,0.333333,118.502645043908
118.951,0.34,118.895476278336
119.345,0.353333,119.289307083334
119.738,0.316667,119.682138317761
120.131,0.316667,120.074969552189
120.525,0.326667,120.468800357187
120.918,0.326667,120.861631591614
121.311,0.293333,121.254462826041
121.704,0.313333,121.647294060469
122.098,0.306667,122.041124865467
122.491,0.323333,122.433956099894
122.884,0.355,122.826787334322
123.277,0.313333,123.219618568749
123.67,0.345,123.612449803176
124.062,0.331667,124.004281467032
124.455,0.346667,124.39711270146
124.848,0.33,124.789943935887
125.241,0.286667,125.182775170314
125.634,0.311667,125.575606404741
126.027,0.31,125.968437639169
126.42,0.313333,126.361268873596
126.812,0.32,126.753100537452
127.204,0.298333,127.144932201308
127.597,0.308333,127.537763435736
127.99,0.323333,127.930594670163
128.383,0.343333,128.32342590459
128.775,0.293333,128.715257568446
129.167,0.27,129.107089232303
129.56,0.306667,129.49992046673
129.953,0.316667,129.892751701157
130.344,0.345,130.283583794442
130.737,0.373333,130.67641502887
131.13,0.323333,131.069246263297
131.521,0.305,131.460078356582
131.914,0.331667,131.852909591009
132.307,0.311667,132.245740825437
132.699,0.315,132.637572489293
133.09,0.27,133.028404582578
133.483,0.308333,133.421235817005
133.874,0.296667,133.81206791029
134.267,0.32,134.204899144718
134.659,0.315,134.596730808574
135.05,0.266667,134.987562901859
135.443,0.345,135.380394136286
135.835,0.331667,135.772225800143
136.226,0.311667,136.163057893428
136.619,0.33,136.555889127855
137.01,0.34,136.94672122114
137.402,0.33,137.338552884996
137.793,0.341667,137.729384978282
138.186,0.305,138.122216212709
138.577,0.335,138.513048305994
138.969,0.303333,138.90487996985
139.36,0.34,139.295712063135
139.752,0.338333,139.687543726992
140.143,0.32,140.078375820277
140.535,0.33,140.470207484133
140.926,0.338333,140.861039577418
141.318,0.331667,141.252871241274
141.709,0.303333,141.643703334559
142.101,0.306667,142.035534998416
142.492,0.278333,142.426367091701
142.882,0.326667,142.816199614415
143.275,0.3,143.209030848842
143.665,0.295,143.598863371556
144.057,0.305,143.990695035412
144.448,0.321667,144.381527128698
144.839,0.316667,144.772359221983
145.231,0.29,145.164190885839
145.621,0.266667,145.554023408553
146.012,0.326667,145.944855501838
146.404,0.301667,146.336687165694
146.794,0.31,146.726519688409
147.185,0.316667,147.117351781694
147.575,0.311667,147.507184304408
147.967,0.313333,147.899015968264
148.357,0.303333,148.288848490978
148.748,0.366667,148.679680584263
149.138,0.315,149.069513106977
149.53,0.28,149.461344770833
149.92,0.306667,149.851177293548
150.31,0.298333,150.241009816262
150.701,0.341667,150.631841909547
151.091,0.311667,151.021674432261
151.483,0.336667,151.413506096117
151.873,0.293333,151.803338618831
152.263,0.293333,152.193171141545
152.653,0.305,152.583003664259
153.044,0.308333,152.973835757545
153.434,0.308333,153.363668280259
153.825,0.303333,153.754500373544
154.215,0.295,154.144332896258
154.605,0.32,154.534165418972
154.996,0.296667,154.924997512257
155.386,0.33,155.314830034971
155.776,0.318333,155.704662557685
156.166,0.35,156.094495080399
156.556,0.356667,156.484327603113
156.946,0.365,156.874160125828
157.336,0.318333,157.263992648542
157.725,0.305,157.652825600685
158.115,0.285,158.042658123399
158.505,0.32,158.432490646113
158.895,0.29,158.822323168827
159.285,0.323333,159.212155691541
159.675,0.283333,159.601988214255
160.065,0.29,159.991820736969
160.454,0.31,160.380653689112
160.844,0.333333,160.770486211826
161.234,0.323333,161.16031873454
161.624,0.28,161.550151257255
162.013,0.311667,161.938984209398
162.402,0.31,162.327817161541
162.791,0.303333,162.716650113684
163.181,0.323333,163.106482636398
163.571,0.3,163.496315159112
163.96,0.298333,163.885148111255
164.35,0.33,164.274980633969
164.739,0.333333,164.663813586112
165.127,0.348333,165.051646967684
165.517,0.3,165.441479490398
165.906,0.303333,165.830312442541
166.296,0.266667,166.220144965255
166.685,0.281667,166.608977917398
167.073,0.303333,166.99681129897
167.463,0.305,167.386643821684
167.852,0.318333,167.775476773827
168.242,0.306667,168.165309296541
168.63,0.286667,168.553142678113
169.019,0.306667,168.941975630256
169.408,0.315,169.330808582399
169.796,0.276667,169.718641963971
170.185,0.303333,170.107474916114
170.575,0.286667,170.497307438828
170.963,0.313333,170.8851408204
171.352,0.278333,171.273973772543
171.741,0.305,171.662806724686
172.129,0.333333,172.050640106258
172.518,0.283333,172.439473058401
172.907,0.31,172.828306010544
173.295,0.335,173.216139392116
173.684,0.311667,173.604972344259
174.072,0.3,173.992805725831
174.461,0.295,174.381638677974
174.848,0.29,174.768472488975
175.237,0.318333,175.157305441118
175.626,0.286667,175.546138393261
176.014,0.313333,175.933971774833
176.403,0.318333,176.322804726976
176.79,0.266667,176.709638537977
177.179,0.326667,177.09847149012
177.567,0.318333,177.486304871692
177.956,0.318333,177.875137823835
178.343,0.3,178.261971634836
178.73,0.276667,178.648805445837
179.119,0.333333,179.03763839798
179.507,0.335,179.425471779552
179.895,0.328333,179.813305161124
180.283,0.325,180.201138542696
180.672,0.33,180.589971494839
181.059,0.365,180.97680530584
181.446,0.32,181.363639116841
181.835,0.341667,181.752472068984
182.222,0.305,182.139305879985
182.609,0.378333,182.526139690986
182.998,0.328333,182.914972643129
183.385,0.313333,183.30180645413
183.772,0.336667,183.688640265131
184.161,0.37,184.077473217274
184.548,0.35,184.464307028275
184.935,0.331667,184.851140839275
185.324,0.286667,185.239973791419
185.711,0.293333,185.626807602419
186.098,0.318333,186.01364141342
186.485,0.323333,186.400475224421
186.873,0.335,186.788308605993
187.26,0.253333,187.175142416994
187.647,0.308333,187.561976227995
188.034,0.311667,187.948810038996
188.421,0.286667,188.335643849997
188.809,0.318333,188.723477231569
189.196,0.305,189.11031104257
189.583,0.321667,189.497144853571
189.97,0.27,189.883978664571
190.357,0.28,190.270812475572
190.743,0.296667,190.656646716002
191.132,0.31,191.045479668145
191.519,0.298333,191.432313479146
191.905,0.331667,191.818147719576
192.292,0.326667,192.204981530577
192.679,0.266667,192.591815341578
193.065,0.308333,192.977649582008
193.452,0.32,193.364483393009
193.839,0.3,193.751317204009
194.225,0.301667,194.137151444439
194.612,0.311667,194.52398525544
194.998,0.336667,194.90981949587
195.385,0.286667,195.296653306871
195.772,0.293333,195.683487117872
196.158,0.318333,196.069321358302
196.545,0.286667,196.456155169303
196.931,0.31,196.841989409732
197.318,0.296667,197.228823220733
197.704,0.303333,197.614657461163
198.09,0.27,198.000491701593
198.477,0.303333,198.387325512594
198.863,0.295,198.773159753024
199.25,0.276667,199.159993564025
199.636,0.34,199.545827804455
200.021,0.326667,199.930662474313
200.407,0.336667,200.316496714743
200.793,0.33,200.702330955173
201.18,0.306667,201.089164766174
201.566,0.313333,201.474999006604
201.952,0.306667,201.860833247034
202.337,0.366667,202.245667916892
202.723,0.355,202.631502157322
203.109,0.33,203.017336397752
203.496,0.27,203.404170208753
203.882,0.293333,203.790004449183
204.266,0.303333,204.173839548471
204.652,0.3,204.5596737889
205.039,0.323333,204.946507599901
205.425,0.31,205.332341840331
205.809,0.3,205.716176939619
206.195,0.283333,206.102011180049
206.581,0.33,206.487845420479
206.966,0.311667,206.872680090337
207.352,0.326667,207.258514330767
207.738,0.306667,207.644348571197
208.124,0.326667,208.030182811627
208.508,0.29,208.414017910915
208.894,0.311667,208.799852151344
209.278,0.303333,209.183687250632
209.664,0.303333,209.569521491062
210.05,0.326667,209.955355731492
210.434,0.331667,210.33919083078
210.82,0.308333,210.725025071209
211.204,0.31,211.108860170497
211.59,0.313333,211.494694410927
211.976,0.323333,211.880528651357
212.36,0.286667,212.264363750645
212.746,0.323333,212.650197991074
213.13,0.326667,213.034033090362
213.516,0.335,213.419867330792
213.9,0.341667,213.80370243008
214.286,0.323333,214.189536670509
214.67,0.31,214.573371769797
215.055,0.36,214.958206439656
215.439,0.323333,215.342041538944
215.825,0.306667,215.727875779374
216.209,0.316667,216.111710878661
216.593,0.33,216.495545977949
216.979,0.363333,216.881380218379
217.363,0.288333,217.265215317667
217.748,0.346667,217.650049987525
218.132,0.311667,218.033885086813
218.516,0.306667,218.417720186101
218.901,0.331667,218.80255485596
219.285,0.311667,219.186389955247
219.669,0.316667,219.570225054535
220.054,0.333333,219.955059724394
220.438,0.296667,220.338894823681
220.822,0.318333,220.722729922969
221.207,0.323333,221.107564592828
221.591,0.333333,221.491399692116
221.975,0.325,221.875234791403
222.36,0.351667,222.260069461262
222.744,0.351667,222.64390456055
223.128,0.31,223.027739659838
223.511,0.31,223.410575188554
223.896,0.285,223.795409858413
224.28,0.328333,224.179244957701
224.664,0.35,224.563080056988
225.047,0.35,224.945915585705
225.431,0.34,225.329750684993
225.816,0.28,225.714585354852
226.2,0.356667,226.098420454139
226.583,0.32,226.481255982856
226.967,0.336667,226.865091082144
227.35,0.345,227.24792661086
227.734,0.346667,227.631761710148
228.117,0.33,228.014597238865
228.502,0.336667,228.399431908724
228.886,0.333333,228.783267008011
229.269,0.336667,229.166102536728
229.652,0.336667,229.548938065445
230.036,0.36,229.932773164732
230.419,0.341667,230.315608693449
230.802,0.323333,230.698444222166
231.186,0.29,231.082279321453
231.569,0.355,231.46511485017
231.952,0.325,231.847950378887
232.336,0.355,232.231785478174
232.719,0.306667,232.614621006891
233.102,0.336667,232.997456535608
233.485,0.333333,233.380292064324
233.868,0.311667,233.763127593041
234.252,0.34,234.146962692329
234.635,0.32,234.529798221045
235.018,0.29,234.912633749762
235.401,0.355,235.295469278479
235.783,0.333333,235.677305236624
236.166,0.365,236.060140765341
236.549,0.348333,236.442976294058
236.932,0.336667,236.825811822774
237.315,0.32,237.208647351491
237.698,0.343333,237.591482880208
238.081,0.341667,237.974318408924
238.464,0.336667,238.357153937641
238.845,0.356667,238.737990325215
239.228,0.316667,239.120825853932
239.611,0.356667,239.503661382649
239.994,0.336667,239.886496911365
240.375,0.31,240.26733329894
240.758,0.315,240.650168827657
241.141,0.331667,241.033004356373
241.524,0.351667,241.41583988509
241.905,0.355,241.796676272664
242.288,0.341667,242.179511801381
242.67,0.356667,242.561347759527
243.053,0.346667,242.944183288243
243.434,0.353333,243.325019675818
243.817,0.351667,243.707855204535
244.2,0.353333,244.090690733251
244.581,0.313333,244.471527120826
244.964,0.35,244.854362649542
245.346,0.306667,245.236198607688
245.727,0.363333,245.617034995263
246.11,0.341667,245.999870523979
246.491,0.351667,246.380706911554
246.874,0.366667,246.76354244027
247.256,0.356667,247.145378398416
247.637,0.381667,247.526214785991
248.02,0.335,247.909050314707
248.401,0.365,248.289886702282
248.783,0.353333,248.671722660427
249.164,0.35,249.052559048002
249.546,0.303333,249.434395006147
249.927,0.348333,249.815231393722
250.31,0.338333,250.198066922439
250.691,0.31,250.578903310013
251.073,0.363333,250.960739268159
251.454,0.341667,251.341575655733
251.836,0.31,251.723411613879
252.217,0.326667,252.104248001453
252.599,0.385,252.486083959599
252.98,0.373333,252.866920347174
253.362,0.366667,253.248756305319
253.743,0.36,253.629592692894
254.124,0.343333,254.010429080468
254.506,0.353333,254.392265038614
254.886,0.358333,254.772101855617
255.267,0.323333,255.152938243192
255.649,0.353333,255.534774201337
256.03,0.316667,255.915610588912
256.41,0.385,256.295447405915
256.792,0.351667,256.677283364061
