wavenumber,counts,wavenumber_adjusted
103.188,0.37,103.139245366689
103.582,0.326667,103.533076171687
103.978,0.376667,103.928906117828
104.372,0.408333,104.322736922826
104.767,0.423333,104.717567298395
105.161,0.463333,105.111398103394
105.555,0.518333,105.505228908392
105.951,0.603333,105.901058854533
106.345,0.646667,106.294889659531
106.739,0.713333,106.688720464529
107.134,0.756667,107.083550840099
107.528,0.693333,107.477381645097
107.922,0.703333,107.871212450095
108.318,0.808333,108.267042396236
108.711,0.81,108.659873630663
109.105,0.715,109.053704435661
109.501,0.68,109.449534381802
109.894,0.62,109.842365616229
110.288,0.628333,110.236196421228
110.682,0.546667,110.630027226226
111.076,0.596667,111.023858031224
111.471,0.646667,111.418688406794
111.865,0.615,111.812519211792
112.258,0.55,112.205350446219
112.652,0.596667,112.599181251218
113.046,0.641667,112.993012056216
113.441,0.67,113.387842431785
113.835,0.565,113.781673236784
114.228,0.61,114.174504471211
114.622,0.638333,114.568335276209
115.015,0.638333,114.961166510637
115.409,0.67,115.354997315635
115.802,0.66,115.747828550062
116.197,0.721667,116.142658925632
116.591,0.616667,116.53648973063
116.984,0.675,116.929320965057
117.378,0.71,117.323151770055
117.771,0.635,117.715983004483
118.165,0.63,118.109813809481
118.558,0.625,118.502645043908
118.951,0.733333,118.895476278336
119.345,0.663333,119.289307083334
119.738,0.623333,119.682138317761
120.131,0.615,120.074969552189
120.525,0.576667,120.468800357187
120.918,0.545,120.861631591614
121.311,0.516667,121.254462826041
121.704,0.59,121.647294060469
122.098,0.586667,122.041124865467
122.491,0.668333,122.433956099894
122.884,0.65,122.826787334322
123.277,0.676667,123.219618568749
123.67,0.666667,123.612449803176
124.062,0.663333,124.004281467032
124.455,0.681667,124.39711270146
124.848,0.613333,124.789943935887
125.241,0.626667,125.182775170314
125.634,0.595,125.575606404741
126.027,0.593333,125.968437639169
126.42,0.665,126.361268873596
126.812,0.576667,126.753100537452
127.204,0.63,127.144932201308
127.597,0.61,127.537763435736
127.99,0.626667,127.930594670163
128.383,0.616667,128.32342590459
128.775,0.628333,128.715257568446
129.167,0.571667,129.107089232303
129.56,0.633333,129.49992046673
129.953,0.643333,129.892751701157
130.344,0.67,130.283583794442
130.737,0.651667,130.67641502887
131.13,0.596667,131.069246263297
131.521,0.6,131.460078356582
131.914,0.596667,131.852909591009
132.307,0.676667,132.245740825437
132.699,0.661667,132.637572489293
133.09,0.603333,133.028404582578
133.483,0.616667,133.421235817005
133.874,0.65,133.81206791029
134.267,0.63,134.204899144718
134.659,0.586667,134.596730808574
135.05,0.64,134.987562901859
135.443,0.631667,135.380394136286
135.835,0.635,135.772225800143
136.226,0.623333,136.163057893428
136.619,0.611667,136.555889127855
137.01,0.653333,136.94672122114
137.402,0.661667,137.338552884996
137.793,0.636667,137.729384978282
138.186,0.635,138.122216212709
138.577,0.62,138.513048305994
138.969,0.671667,138.90487996985
139.36,0.66,139.295712063135
139.752,0.603333,139.687543726992
140.143,0.676667,140.078375820277
140.535,0.623333,140.470207484133
140.926,0.64,140.861039577418
141.318,0.576667,141.252871241274
141.709,0.6,141.643703334559
142.101,0.638333,142.035534998416
142.492,0.571667,142.426367091701
142.882,0.61,142.816199614415
143.275,0.585,143.209030848842
143.665,0.595,143.598863371556
144.057,0.63,143.990695035412
144.448,0.563333,144.381527128698
144.839,0.613333,144.772359221983
145.231,0.573333,145.164190885839
145.621,0.6,145.554023408553
146.012,0.621667,145.944855501838
146.404,0.6,146.336687165694
146.794,0.56,146.726519688409
147.185,0.603333,147.117351781694
147.575,0.593333,147.507184304408
147.967,0.656667,147.899015968264
148.357,0.55,148.288848490978
148.748,0.573333,148.679680584263
149.138,0.606667,149.069513106977
149.53,0.626667,149.461344770833
149.92,0.546667,149.851177293548
150.31,0.545,150.241009816262
150.701,0.626667,150.631841909547
151.091,0.631667,151.021674432261
151.483,0.608333,151.413506096117
151.873,0.56,151.803338618831
152.263,0.56,152.193171141545
152.653,0.59,152.583003664259
153.044,0.585,152.973835757545
153.434,0.61,153.363668280259
153.825,0.605,153.754500373544
154.215,0.63,154.144332896258
154.605,0.626667,154.534165418972
154.996,0.605,154.924997512257
155.386,0.645,155.314830034971
155.776,0.665,155.704662557685
156.166,0.633333,156.094495080399
156.556,0.631667,156.484327603113
156.946,0.603333,156.874160125828
157.336,0.606667,157.263992648542
157.725,0.553333,157.652825600685
158.115,0.591667,158.042658123399
158.505,0.565,158.432490646113
158.895,0.606667,158.822323168827
159.285,0.571667,159.212155691541
159.675,0.533333,159.601988214255
160.065,0.576667,159.991820736969
160.454,0.588333,160.380653689112
160.844,0.566667,160.770486211826
161.234,0.563333,161.16031873454
161.624,0.608333,161.550151257255
162.013,0.606667,161.938984209398
162.402,0.551667,162.327817161541
162.791,0.566667,162.716650113684
163.181,0.611667,163.106482636398
163.571,0.613333,163.496315159112
163.96,0.626667,163.885148111255
164.35,0.646667,164.274980633969
164.739,0.605,164.663813586112
165.127,0.588333,165.051646967684
165.517,0.608333,165.441479490398
165.906,0.59,165.830312442541
166.296,0.581667,166.220144965255
166.685,0.643333,166.608977917398
167.073,0.633333,166.99681129897
167.463,0.625,167.386643821684
167.852,0.613333,167.775476773827
168.242,0.596667,168.165309296541
168.63,0.54,168.553142678113
169.019,0.616667,168.941975630256
169.408,0.623333,169.330808582399
169.796,0.576667,169.718641963971
170.185,0.593333,170.107474916114
170.575,0.6,170.497307438828
170.963,0.573333,170.8851408204
171.352,0.625,171.273973772543
171.741,0.625,171.662806724686
172.129,0.606667,172.050640106258
172.518,0.593333,172.439473058401
172.907,0.556667,172.828306010544
173.295,0.586667,173.216139392116
173.684,0.693333,173.604972344259
174.072,0.581667,173.992805725831
174.461,0.63,174.381638677974
174.848,0.633333,174.768472488975
175.237,0.608333,175.157305441118
175.626,0.59,175.546138393261
176.014,0.576667,175.933971774833
176.403,0.658333,176.322804726976
