x y
772.502146 -0.612127
773.056146 -0.710748
773.609146 -0.234371
774.161146 0.217003
774.714146 -0.631620
775.266146 -0.380246
775.820146 -0.128866
776.373146 -0.927489
776.925146 -0.026115
777.477146 -0.424741
778.029146 0.001634
778.582146 -0.371990
779.134146 -0.195615
779.688146 -0.519236
780.240146 -0.092862
780.792146 -0.416487
781.344146 -0.790113
781.896146 -0.088739
782.448146 -0.162364
783.000146 -0.310990
783.552146 -0.159615
784.103146 -0.183244
784.655146 0.243131
785.207146 -0.705495
785.759146 -0.054121
786.310146 -0.577749
786.862146 -0.251374
