x sto yy 4 5,y sto yy 4 5,x sto xx 4 5,y sto xx 4 5,x sto xx 8 2,y sto xx 8 2,x sto BULK,y sto BULK,x sto xy 8 2,y sto xy 8 2,x sto yx 8 2,y sto yx 8 2
531.367145840736,0.5185333261353582,538.856145840736,0.1884279102180038,531.367145840736,0.4473612416401793,320.698,83.33621789009771,531.367145840736,0.0204877907884598,531.367145840736,0.011866734129165835
531.943145840736,0.509256052000883,539.434145840736,0.1864551069686216,531.943145840736,0.4413935394419135,321.072,83.10648783583535,531.943145840736,0.0165159678290243,531.943145840736,0.006599212768449547
532.520145840736,0.5011894150379068,540.009145840736,0.1846646977183949,532.520145840736,0.4360629786914365,321.448,82.87853969472522,532.520145840736,0.0131824758488857,532.520145840736,0.002170999907733062
533.096145840736,0.4940974083152054,540.584145840736,0.1830261418029151,533.096145840736,0.4312418761103318,321.823,82.65476479682201,533.096145840736,0.0103755274360254,533.096145840736,-0.0015708150632969264
533.673145840736,0.4877537034434621,541.161145840736,0.1815175847648776,533.673145840736,0.4268012583911371,322.199,82.43450930115591,533.673145840736,0.0079901846780224,533.673145840736,-0.004768347530403005
534.249145840736,0.482024861620327,541.736145840736,0.1801350605450341,534.249145840736,0.4226695510096676,322.573,82.22002485417855,534.249145840736,0.0059606609526714,534.249145840736,-0.007510276080203937
534.824145840736,0.4767866754703926,542.310145840736,0.1788629063802964,534.824145840736,0.4187770220791571,322.948,82.01005851269286,534.824145840736,0.0042269337826418,534.824145840736,-0.009876735215534005
535.401145840736,0.4719168768839796,542.887145840736,0.1776821397755189,535.401145840736,0.4150494272263669,323.323,81.80565049826441,535.401145840736,0.0027341167531592,535.401145840736,-0.01194089216181915
535.977145840736,0.4673649104348782,543.462145840736,0.1765940305278667,535.977145840736,0.4114626789419593,323.698,81.60723421205773,535.977145840736,0.0014531099358972,535.977145840736,-0.013740500028704972
536.554145840736,0.463052657851343,544.037145840736,0.1755863380031964,536.554145840736,0.4079684042737423,324.074,81.41471238390275,536.554145840736,0.0003488926391278,536.554145840736,-0.015321628151338196
537.129145840736,0.4589513183215059,544.614145840736,0.1746489758594931,537.129145840736,0.4045550776287641,324.448,81.22997240768473,537.129145840736,-0.0005981883355777,537.129145840736,-0.016708797565105016
537.706145840736,0.4549905224359579,545.188145840736,0.1737837941231431,537.706145840736,0.4011743441419595,324.822,81.0523197076001,537.706145840736,-0.0014154123985583,537.706145840736,-0.01793809638697308
538.281145840736,0.4511631081015071,545.763145840736,0.172979078376531,538.281145840736,0.3978290388045895,325.198,80.8811829850492,538.281145840736,-0.0021142716472975,538.281145840736,-0.01902270497006242
538.856145840736,0.4474261581907655,546.338145840736,0.1722316992945877,538.856145840736,0.3944899382190674,325.572,80.71867444959784,538.856145840736,-0.002712174109644,538.856145840736,-0.019985120661608846
539.434145840736,0.4437361832038399,546.914145840736,0.1715363532140375,539.434145840736,0.3911245814445925,325.948,80.56332101681264,539.434145840736,-0.0032236952309465,539.434145840736,-0.02084456971854909
540.009145840736,0.4401105520051093,547.489145840736,0.170891787443846,540.009145840736,0.3877549301141991,326.322,80.41701002639286,540.009145840736,-0.0036538882172141,540.009145840736,-0.021604815302938896
540.584145840736,0.436512073402216,548.063145840736,0.1702945054908549,540.584145840736,0.3843522992371024,326.697,80.27874170382023,540.584145840736,-0.0040144590469132,540.584145840736,-0.02228126523481677
541.161145840736,0.4329128130680893,548.638145840736,0.1697395455561419,541.161145840736,0.3808947378188456,327.072,80.14909719080515,541.161145840736,-0.0043139488312632,541.161145840736,-0.02288497516186272
541.736145840736,0.4293242309857134,549.214145840736,0.1692245585621208,541.736145840736,0.3773974536384727,327.447,80.02822735210407,541.736145840736,-0.0045568830233583,541.736145840736,-0.02341954650587663
542.310145840736,0.4257283461790121,549.789145840736,0.1687490375800864,542.310145840736,0.373847010792625,327.821,79.91654203157586,542.310145840736,-0.0047498372962605,542.310145840736,-0.023893089482167618
542.887145840736,0.4220896088843318,550.363145840736,0.1683107387450554,542.887145840736,0.370211367892642,328.195,79.81380228028496,542.887145840736,-0.0048989360382665,542.887145840736,-0.024314373907194486
543.462145840736,0.4184302895845902,550.937145840736,0.1679069785040834,543.462145840736,0.3665155885476654,328.57,79.71983804372525,543.462145840736,-0.0050071904543595,543.462145840736,-0.02468460853345622
544.037145840736,0.4147296646762329,551.512145840736,0.1675355035744188,544.037145840736,0.3627415463918808,328.945,79.63497851756789,544.037145840736,-0.0050790876847918,544.037145840736,-0.02500968913261925
544.614145840736,0.4109673189477367,552.086145840736,0.1671961364199966,544.614145840736,0.3588705642868306,329.319,79.55942991147583,544.614145840736,-0.0051181666022906,544.614145840736,-0.025294331772423462
545.188145840736,0.4071694646656386,552.662145840736,0.1668858580006064,545.188145840736,0.3549317723222276,329.693,79.49294466992562,545.188145840736,-0.0051272538943619,545.188145840736,-0.025539508877042927
545.763145840736,0.4033040750729024,553.236145840736,0.1666056340892633,545.763145840736,0.3508939788490899,330.068,79.43534723424469,545.763145840736,-0.0051093237452052,545.763145840736,-0.025750061609828734
546.338145840736,0.3993724593818719,553.811145840736,0.1663528530800924,546.338145840736,0.3467601551761858,330.442,79.3868863132849,546.338145840736,-0.005066810498951,546.338145840736,-0.025928125413716252
546.914145840736,0.3953628660715573,554.385145840736,0.1661274327085122,546.914145840736,0.3425194003041749,330.816,79.34731410411084,546.914145840736,-0.0050018141036243,546.914145840736,-0.026076234311547708
547.489145840736,0.3912849671184269,554.959145840736,0.1659280449723746,547.489145840736,0.3381833254106547,331.191,79.31645457529923,547.489145840736,-0.0049165806394217,547.489145840736,-0.02619592583094299
548.063145840736,0.3871353626280794,555.533145840736,0.1657539116069574,548.063145840736,0.3337496885043562,331.565,79.29434399780425,548.063145840736,-0.0048130416804891,548.063145840736,-0.02628917168763234
548.638145840736,0.382896207109918,556.107145840736,0.1656043321589478,548.638145840736,0.3292005738009407,331.94,79.28071319038251,548.638145840736,-0.0046924993782048,548.638145840736,-0.026357933581345527
549.214145840736,0.3785640565826459,556.681145840736,0.1654786766313165,549.214145840736,0.3245332480353688,332.314,79.27546298624375,549.214145840736,-0.0045563892816715,549.214145840736,-0.026403559691796197
549.789145840736,0.3741513098719245,557.255145840736,0.165376378979423,549.789145840736,0.3197620521687243,332.688,79.27835350367423,549.789145840736,-0.0044065758788722,549.789145840736,-0.02642722123678798
550.363145840736,0.3696561455408307,557.829145840736,0.1652969313490131,550.363145840736,0.3148860136442457,333.062,79.28917246454631,550.363145840736,-0.0042444028801551,550.363145840736,-0.026430229413893613
550.937145840736,0.365069032862927,558.403145840736,0.1652398789623158,550.937145840736,0.3098956825821961,333.436,79.30768825516648,550.937145840736,-0.0040707863695177,550.937145840736,-0.026413726439041163
551.512145840736,0.3603801361260152,558.978145840736,0.165204773456313,551.512145840736,0.3047811196992445,333.81,79.33365066261447,551.512145840736,-0.0038864701214681,551.512145840736,-0.026378619908575374
552.086145840736,0.3556044959061769,559.552145840736,0.1651913746819857,552.086145840736,0.2995594828886534,334.184,79.36679164169752,552.086145840736,-0.0036930863308437,552.086145840736,-0.026325930596294178
552.662145840736,0.3507159628247175,560.126145840736,0.1651992817165329,552.662145840736,0.2942028655636601,334.559,79.40694213312892,552.662145840736,-0.0034905205965612,552.662145840736,-0.02625616302219047
553.236145840736,0.3457478824378283,560.700145840736,0.1652282113732779,553.236145840736,0.2887484862190064,334.933,79.45358603261093,553.236145840736,-0.0032810283874244,553.236145840736,-0.02617055575211591
553.811145840736,0.3406742774919254,561.273145840736,0.1652778106955423,553.811145840736,0.283168503662671,335.307,79.50650468161598,553.811145840736,-0.0030643224336974,553.811145840736,-0.026069397365462876
554.385145840736,0.3355128765480162,561.847145840736,0.1653480368366791,554.385145840736,0.2774830403057509,335.68,79.56520201682716,554.385145840736,-0.0028418852371544,554.385145840736,-0.02595367725946396
554.959145840736,0.3302553722833237,562.421145840736,0.1654386348180886,554.959145840736,0.271683570134889,336.054,79.62964903616039,554.959145840736,-0.0026140215757818,554.959145840736,-0.025823820751816218
555.533145840736,0.3249025561218647,562.994145840736,0.1655492354301704,555.533145840736,0.2657715486334213,336.428,79.69933921709551,555.533145840736,-0.0023813599336028,555.533145840736,-0.025680372440134214
556.107145840736,0.3194555883729994,563.566145840736,0.1656796014618929,556.107145840736,0.2597488231289917,336.802,79.77390417332404,556.107145840736,-0.0021444851568665,556.107145840736,-0.025523837918980163
556.681145840736,0.3139160087225071,564.139145840736,0.1658300808715138,556.681145840736,0.2536176471921227,337.175,79.85274812276188,556.681145840736,-0.0019039418590469,556.681145840736,-0.02535468771568583
557.255145840736,0.3082857474263296,564.713145840736,0.1660006921869636,557.255145840736,0.2473806953332484,337.549,79.93590673668176,557.255145840736,-0.0016602374773734,557.255145840736,-0.025173360774188414
557.829145840736,0.3025671370370317,565.286145840736,0.1661907766204803,557.829145840736,0.2410410778487661,337.923,80.02277848850832,557.829145840736,-0.0014138450252606,557.829145840736,-0.024980267545159585
558.403145840736,0.2967629244969249,565.860145840736,0.166400953266955,558.403145840736,0.2346023556645393,338.296,80.11271537317849,558.403145840736,-0.0011652055786102,558.403145840736,-0.024775792732383728
558.978145840736,0.2908659580732262,566.433145840736,0.1666304644791237,558.978145840736,0.2280570916814035,338.67,80.20579214452981,558.978145840736,-0.0009142927864239,558.978145840736,-0.024559912896375824
559.552145840736,0.2849003672384373,567.006145840736,0.1668796518712057,559.552145840736,0.2214325649326731,339.044,80.30135927443665,559.552145840736,-0.0006623636768404,559.552145840736,-0.02433371968356468
560.126145840736,0.2788600318848531,567.580145840736,0.1671490115599746,560.126145840736,0.2147224743021176,339.417,80.3987377081021,560.126145840736,-0.0004093413015699,560.126145840736,-0.024097168229943122
560.700145840736,0.2727494798469972,568.153145840736,0.1674376309297469,560.700145840736,0.2079323269994919,339.791,80.49803338121424,560.700145840736,-0.0001555595355968,560.700145840736,-0.02385056219673043
561.273145840736,0.2665845263448848,568.726145840736,0.1677460034409557,561.273145840736,0.2010801686363241,340.165,80.59857055127522,561.273145840736,9.822711955401188e-05,561.273145840736,-0.023594644365116046
561.847145840736,0.2603491326865026,569.299145840736,0.168074185290786,561.847145840736,0.1941486295643337,340.538,80.69966150721447,561.847145840736,0.0003526145762086,561.847145840736,-0.023328794451662915
562.421145840736,0.2540599850634721,569.870145840736,0.168420997362259,562.421145840736,0.1871567025535041,340.912,80.80143602902058,562.421145840736,0.0006068896295507,562.421145840736,-0.023053710853929932
562.994145840736,0.2477346464315662,570.443145840736,0.1687889530093829,562.994145840736,0.1801243484789703,341.284,80.90267151831796,562.994145840736,0.0008603583059799,562.994145840736,-0.02277014429172164
