x y
370.670146 6.704485
371.262146 6.180473
371.854146 7.431461
372.446146 6.432449
373.038146 6.933437
373.632146 6.309428
374.223146 6.335415
374.815146 5.911403
375.407146 6.987391
375.998146 6.838377
376.590146 7.214365
377.182146 6.165353
377.773146 5.441339
378.365146 6.767327
378.956146 6.818314
379.547146 5.869300
380.139146 6.145288
380.730146 6.046274
381.321146 5.397261
381.913146 5.948249
382.502146 6.274232
383.093146 5.825218
383.684146 6.226204
384.275146 5.227191
384.866146 5.778177
385.457146 5.629163
386.048146 4.405150
386.639146 5.906136
387.230146 5.732122
387.819146 4.458105
388.409146 4.534090
389.000146 5.485076
389.591146 4.786063
390.182146 5.412049
390.772146 4.213034
391.361146 4.964017
391.952146 4.990003
392.542146 5.415988
393.133146 5.516974
393.721146 4.692955
394.311146 5.143940
394.902146 4.869926
395.492146 5.020911
396.081146 4.546894
396.671146 5.422879
397.261146 4.523863
397.849146 4.649845
398.439146 5.375829
399.030146 5.326816
399.618146 4.227797
400.208146 5.603782
400.798146 5.354766
401.386146 5.030748
401.976146 5.456732
402.565146 4.982715
403.153146 3.633697
403.743146 5.084681
404.331146 3.885663
404.921146 2.961647
405.510146 4.637630
406.098146 4.013612
406.688146 5.539596
407.275146 3.515576
407.865146 5.266561
408.452146 4.792540
409.042146 3.768525
409.629146 4.669505
410.219146 5.895489
410.806146 4.271469
411.395146 3.897452
411.982146 4.498432
412.572146 3.524416
413.159146 4.150396
413.746146 4.201376
414.335146 4.752359
414.922146 4.053338
415.511146 4.829321
416.098146 3.755301
416.687146 5.156284
417.274146 3.757264
417.861146 5.358243
418.450146 5.359226
419.037146 4.985206
419.624146 4.611186
420.212146 5.262167
420.799146 4.088147
421.386146 4.739126
421.974146 4.865108
422.561146 3.616087
423.147146 4.367065
423.734146 5.593045
424.322146 4.719026
424.909146 4.945006
425.495146 5.170984
426.082146 4.946964
426.670146 4.522945
427.256146 5.673923
427.842146 5.724901
428.429146 5.825881
429.015146 4.626859
429.603146 5.352840
430.189146 4.953818
430.775146 5.954796
431.361146 5.955774
431.947146 5.506752
432.533146 5.582730
433.121146 5.958711
433.707146 7.459689
434.293146 4.935667
434.878146 6.661643
435.464146 5.662621
436.050146 5.463599
436.636146 6.714577
437.221146 5.940554
437.807146 7.666532
438.392146 6.542508
438.978146 6.693486
439.563146 5.419462
440.149146 5.695440
440.734146 4.196417
441.320146 4.647395
441.905146 5.198371
442.490146 4.524347
443.076146 3.800325
443.661146 5.201302
444.246146 4.502278
444.831146 4.003254
445.416146 3.679231
446.001146 2.655207
446.586146 3.181183
447.171146 4.057160
447.756146 2.958136
448.339146 3.509109
448.924146 3.560085
449.509146 2.261062
450.094146 2.212038
450.678146 3.838012
451.263146 2.188989
451.848146 2.364965
452.431146 1.865938
453.015146 1.516913
453.600146 2.317889
454.184146 1.193864
454.769146 1.619840
455.351146 1.495811
455.936146 0.821788
456.520146 1.997762
457.102146 0.873734
457.687146 0.174710
458.271146 1.050685
458.855146 0.426659
459.437146 -0.697369
460.022146 -0.396393
460.606146 -0.820418
461.188146 -0.969447
461.772146 -0.368472
462.356146 -0.742498
462.938146 -0.866526
463.522146 -0.540552
464.106146 -0.214577
464.688146 -0.813606
465.271146 0.262367
465.853146 0.238338
466.437146 -0.460687
467.021146 0.190288
467.602146 -0.133743
468.186146 0.667232
468.768146 0.693203
469.351146 0.569176
469.933146 1.795148
470.516146 0.596121
471.098146 1.222092
471.681146 0.648065
472.262146 0.899035
472.846146 1.425009
473.427146 0.800979
474.010146 1.026952
474.592146 1.852923
475.175146 1.328896
475.756146 1.554866
476.337146 1.430835
476.920146 1.756808
477.501146 1.957778
478.084146 1.858751
478.665146 2.184721
479.246146 2.310690
479.829146 2.386663
480.410146 2.762633
480.991146 2.863603
481.573146 2.414574
482.154146 1.840544
482.735146 2.166513
483.317146 2.642485
483.898146 2.593454
484.479146 3.894424
485.061146 3.095395
485.642146 4.571365
486.222146 4.372333
486.803146 2.948302
487.385146 4.549274
487.965146 4.175242
488.546146 4.926211
489.126146 5.452179
489.706146 5.203147
490.289146 6.479120
490.869146 5.630088
491.449146 4.806056
492.029146 6.782024
492.609146 6.032992
493.189146 6.883960
493.771146 6.834932
494.351146 6.960899
494.931146 7.361867
495.511146 7.387835
496.091146 7.288803
496.670146 8.589770
497.250146 9.890738
497.830146 8.816706
498.410146 9.442674
498.989146 10.268640
499.569146 10.969608
500.149146 10.270576
500.728146 12.346542
501.308146 12.697510
501.887146 13.248477
502.466146 13.524443
503.046146 13.600411
503.625146 16.151377
504.205146 17.277345
504.784146 18.203311
505.363146 19.429278
505.942146 21.505244
506.522146 23.156212
507.101146 23.807178
507.680146 26.633145
508.259146 28.509111
508.838146 30.185077
509.417146 31.911044
509.994146 33.262007
510.573146 37.612973
511.152146 44.763939
511.730146 44.964904
512.309146 56.040870
512.888146 58.541836
513.465146 66.417799
514.043146 76.218764
514.622146 88.869730
515.201146 102.195697
515.779146 119.071661
516.356146 139.222624
516.934146 164.548589
517.513146 203.699555
518.091146 247.225520
518.668146 319.951483
519.246146 413.452447
519.824146 552.303412
520.401146 770.879375
520.979146 1112.180340
521.557146 1613.761304
522.133146 2281.312266
522.711146 2811.683230
523.290146 2865.084197
523.866146 2384.135158
524.444146 1751.066122
525.022146 1195.507087
525.598146 827.288048
526.176146 587.914013
526.751146 424.939973
527.329146 324.865937
527.905146 250.591899
528.483146 204.592863
529.061146 168.468828
529.636146 144.844788
530.214146 117.820752
530.790146 104.096713
531.367146 89.572676
531.943146 76.773638
532.520146 70.849601
533.096146 62.375562
533.673146 57.926525
534.249146 49.677486
534.824146 45.303446
535.401146 44.204409
535.977146 38.930370
536.554146 37.156333
537.129146 34.282293
537.706146 32.083256
538.281146 29.959215
538.856146 26.585175
539.434146 25.686140
540.009146 23.262099
540.584146 21.163059
541.161146 20.664022
541.736146 18.564982
542.310146 19.590940
542.887146 17.991902
543.462146 17.242862
544.037146 14.968822
544.614146 14.769785
545.188146 14.720743
545.763146 14.046702
546.338146 14.547662
546.914146 11.373623
547.489146 11.874583
548.063146 10.575541
548.638146 10.526500
549.214146 10.502462
549.789146 8.678421
550.363146 8.704379
550.937146 8.580337
551.512146 8.756297
552.086146 6.432255
552.662146 6.733216
553.236146 7.309174
553.811146 5.185134
554.385146 5.911092
554.959146 5.737050
555.533146 4.688008
556.107146 5.113966
556.681146 5.714924
557.255146 3.565882
557.829146 4.241840
558.403146 3.642798
558.978146 3.168757
559.552146 3.144715
560.126146 3.195673
560.700146 3.746631
561.273146 3.297587
561.847146 1.898545
562.421146 2.849503
562.994146 3.150460
563.566146 1.651414
564.139146 2.602371
564.713146 2.353328
565.286146 1.854285
565.860146 1.580243
566.433146 2.031199
567.006146 1.057155
567.580146 0.858113
568.153146 2.584070
568.726146 1.560026
569.299146 1.260982
569.870146 0.911935
570.443146 0.212891
571.017146 0.638849
571.590146 1.489806
572.163146 -0.434238
572.736146 0.716718
573.306146 -0.457330
573.879146 -0.106374
574.452146 0.444582
575.025146 -0.079462
575.596146 -0.828509
576.169146 0.347448
576.741146 0.148402
577.314146 -0.350641
577.885146 0.500312
578.457146 -0.448734
579.030146 -0.497778
579.600146 0.153174
580.173146 -0.520870
580.745146 -0.819915
581.316146 -0.768962
581.888146 -0.518008
582.460146 -1.067053
583.031146 -1.416100
583.603146 -0.590146
584.175146 -1.164191
584.745146 -0.763240
585.318146 -0.387283
585.888146 -1.211332
586.460146 -0.885377
587.030146 -0.009426
587.602146 -0.983471
588.174146 -0.332517
588.744146 -1.431566
589.316146 -1.130611
589.886146 -0.054660
590.457146 -0.203707
591.027146 0.747245
591.599146 -0.526801
592.169146 -0.025849
592.740146 0.250103
593.310146 -0.173945
593.880146 -0.922994
594.451146 -0.147041
595.021146 -0.396090
595.592146 -0.895137
596.162146 -0.644185
596.731146 -0.818236
597.303146 -0.217281
597.872146 0.183668
598.443146 -0.440379
599.013146 -1.114427
599.582146 0.186522
600.153146 -0.937525
600.722146 -0.586575
601.292146 0.064376
601.863146 -0.459671
602.432146 -0.833721
603.001146 0.017228
603.570146 -0.506822
604.141146 0.469131
604.710146 0.845081
605.279146 -0.578970
605.848146 0.671980
606.418146 -0.077069
606.987146 0.173881
607.556146 0.299830
608.125146 0.800780
608.693146 0.426728
609.264146 0.802681
609.833146 0.278630
610.401146 1.154578
610.970146 1.380528
611.538146 0.956476
612.107146 0.757426
612.675146 0.908374
613.246146 2.059326
613.814146 1.735274
614.382146 1.786222
614.951146 2.012172
615.519146 3.413120
616.087146 2.464068
616.655146 2.040016
617.224146 3.915965
617.792146 2.941913
618.360146 4.292861
618.928146 3.768809
619.496146 2.244757
620.064146 3.370705
620.632146 3.221653
621.200146 3.697601
621.767146 2.898547
622.335146 3.649495
622.903146 4.025443
623.471146 3.651391
624.039146 3.202339
624.606146 3.728285
625.174146 3.104233
625.740146 3.030178
626.307146 4.281124
626.875146 2.107072
627.442146 4.033019
628.010146 1.758966
628.577146 1.509913
629.145146 1.735861
629.710146 2.311804
630.277146 2.187750
630.845146 1.413698
631.412146 1.689644
631.979146 1.040590
632.544146 1.066533
633.111146 1.917480
633.679146 1.668428
634.246146 1.469374
634.811146 0.970317
635.378146 1.246263
