x y
399.030146 3.233939
399.618146 1.984266
400.208146 2.384594
400.798146 2.984922
401.386146 2.285249
401.976146 3.135577
402.565146 2.410905
403.153146 3.586232
403.743146 3.311560
404.331146 2.311888
404.921146 2.912216
405.510146 2.387543
406.098146 3.037871
406.688146 2.263199
407.275146 2.963525
407.865146 3.538854
408.452146 3.464180
409.042146 2.814508
409.629146 2.114835
410.219146 2.915163
410.806146 2.790490
411.395146 2.090817
411.982146 2.891144
412.572146 3.491472
413.159146 2.641799
413.746146 3.142125
414.335146 1.492453
414.922146 2.742779
415.511146 3.118107
416.098146 2.968434
416.687146 2.793761
417.274146 2.019088
417.861146 2.844414
418.450146 2.919742
419.037146 2.970069
419.624146 2.895395
420.212146 3.795722
420.799146 2.121049
421.386146 2.696375
421.974146 2.946703
422.561146 3.147029
423.147146 2.497355
423.734146 2.697682
424.322146 2.448009
424.909146 1.923335
425.495146 2.873661
426.082146 2.498988
426.670146 2.699315
427.256146 2.824641
427.842146 2.724967
428.429146 3.075294
429.015146 2.150620
429.603146 2.125947
430.189146 2.951273
430.775146 3.451599
431.361146 3.726925
431.947146 2.802251
432.533146 2.977577
433.121146 2.652904
433.707146 2.878230
434.293146 3.228556
434.878146 3.378881
435.464146 3.229207
436.050146 2.804533
436.636146 2.879859
437.221146 3.430185
437.807146 3.655511
438.392146 3.930836
438.978146 2.681162
439.563146 3.806487
440.149146 3.331813
440.734146 2.432139
441.320146 1.932465
441.905146 1.482790
442.490146 2.058116
443.076146 2.208442
443.661146 3.258767
444.246146 2.909093
444.831146 2.659418
445.416146 1.684744
446.001146 1.410069
446.586146 1.685394
447.171146 1.735720
447.756146 0.936045
448.339146 1.436370
448.924146 2.111695
449.509146 1.862021
450.094146 1.337346
450.678146 1.562671
451.263146 1.612996
451.848146 1.063322
452.431146 2.163646
453.015146 1.838971
453.600146 1.614296
454.184146 0.614621
454.769146 0.789947
455.351146 0.715270
455.936146 0.640596
456.520146 1.015921
457.102146 0.316245
457.687146 0.391570
458.271146 0.966895
458.855146 0.667220
459.437146 0.167544
460.022146 0.692869
460.606146 0.343194
461.188146 -0.406482
461.772146 0.043843
462.356146 0.244167
462.938146 1.144491
463.522146 0.919816
464.106146 0.670141
464.688146 1.095465
465.271146 0.545789
465.853146 0.471113
466.437146 0.371438
467.021146 -0.078237
467.602146 0.547086
468.186146 1.247411
468.768146 0.847734
469.351146 1.848059
469.933146 1.398383
470.516146 1.123707
471.098146 1.049031
471.681146 1.249355
472.262146 0.774678
472.846146 1.025003
473.427146 1.175326
474.010146 1.350651
